Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0028,0.144,-0.0698,-0.269,480.0
Anomalia,0.0262,0.1441,-0.0757,-0.4051,480.0
Anomalia,-0.0083,0.1333,0.1444,-0.3047,3120.0
Anomalia,0.0244,0.1288,0.0566,-0.6761,3120.0
Anomalia,0.0156,0.1364,0.2252,-0.8652,3360.0
Anomalia,0.0204,0.1323,0.1697,-0.8737,3360.0
Anomalia,0.0202,0.1227,0.2061,-0.9255,3360.0
Anomalia,0.0143,0.1124,0.3105,-0.4593,3360.0
Anomalia,0.0049,0.0981,0.103,-0.4467,3360.0
Anomalia,0.026,0.1024,0.9864,3.1582,3360.0
Anomalia,-0.0387,0.8775,-1.2657,6.7301,3120.0
Anomalia,-0.0063,1.2121,-0.5716,1.8263,2640.0
Anomalia,0.0458,1.3867,-0.537,0.4453,2880.0
Anomalia,-0.0273,1.4286,-0.3723,-0.0019,3360.0
Anomalia,0.0885,1.1428,-0.4357,1.0913,3360.0
Anomalia,0.0129,0.7924,-0.4603,2.556,3360.0
Anomalia,0.0053,0.4402,-0.9435,1.0219,3360.0
Anomalia,0.033,0.285,-0.1472,-0.2913,480.0
Anomalia,-0.0146,0.2693,0.0187,-0.5469,2640.0
Anomalia,0.0539,0.2409,-0.1114,-0.5783,720.0
Anomalia,-0.0116,0.2084,0.0239,-0.3972,2640.0
Anomalia,0.0171,0.2053,0.0487,-0.7369,720.0
Anomalia,0.0291,0.1701,-0.2658,-0.5706,480.0
Anomalia,-0.0069,0.1572,0.0095,-0.4689,480.0
Anomalia,0.0293,0.1398,-0.0097,-0.5183,480.0
Anomalia,0.0161,0.1025,0.018,-0.1295,720.0
Anomalia,0.0006,0.0957,0.0275,-0.6534,2880.0
Anomalia,0.0231,0.0931,-0.2614,-0.9022,480.0
Anomalia,-0.0184,0.1467,-1.0183,0.724,480.0
Anomalia,0.0291,0.2937,0.2161,1.3844,2880.0
Anomalia,0.0234,0.3478,-0.2259,0.3419,2880.0
Anomalia,0.0059,0.3659,-0.0785,-0.1894,2880.0
Anomalia,0.0401,0.3552,-0.2781,0.1978,480.0
Anomalia,-0.0046,0.2492,-0.8713,1.5413,480.0
Anomalia,0.0152,0.1604,-0.3382,1.3932,480.0
Anomalia,0.0189,0.1043,-0.5657,1.4859,480.0
Anomalia,0.0086,0.0811,-0.1796,-0.3561,720.0
Anomalia,0.0161,0.2283,0.2569,3.9514,2640.0
Anomalia,0.0296,0.567,0.2199,2.7406,3360.0
Anomalia,0.0044,0.6241,0.1876,1.3257,3360.0
Anomalia,0.0285,0.6328,0.0754,1.0967,3360.0
Anomalia,0.018,0.601,0.1253,1.8946,3360.0
Anomalia,-0.0018,0.3147,-0.5051,3.4329,3360.0
Anomalia,0.0237,0.1964,-0.1516,-0.8624,3360.0
Anomalia,0.0097,0.1659,-0.3283,-0.4328,3360.0
Anomalia,0.017,0.1579,-0.1193,-0.8216,3360.0
Anomalia,0.0192,0.8224,-0.3395,7.0956,2880.0
Anomalia,-0.031,1.5766,-0.1661,2.7716,2640.0
Anomalia,-0.0433,2.1304,0.0488,0.6788,2640.0
Anomalia,0.0236,2.252,-0.0203,0.024,2640.0
Anomalia,0.0082,2.1363,0.0102,0.5258,2880.0
Anomalia,0.063,1.685,0.0922,2.2492,2880.0
Anomalia,0.0785,0.9321,0.0108,0.275,2880.0
Anomalia,0.0045,0.6347,-0.1982,-0.236,3360.0
Anomalia,0.0152,0.5424,-0.0452,-0.8632,2400.0
Anomalia,0.015,0.4768,-0.3921,-0.5188,2640.0
Anomalia,0.0021,0.5063,-0.5816,0.5104,2400.0
Anomalia,0.001,0.5098,-0.4716,0.7728,2880.0
Anomalia,0.0165,0.4873,-0.4494,1.3225,2880.0
Anomalia,0.0145,0.4673,-0.4151,1.9251,2880.0
Anomalia,0.0156,0.3347,0.0688,2.9391,2400.0
Anomalia,0.0237,0.1961,0.8612,1.8221,2880.0
Anomalia,0.0049,0.1486,0.1115,-0.4644,2880.0
Anomalia,0.0066,0.1374,-0.267,-0.674,2880.0
Anomalia,0.0017,0.1487,-0.8918,0.296,2880.0
Anomalia,0.0265,0.2196,0.2282,1.4908,2880.0
Anomalia,0.0128,0.2701,-0.2161,0.9124,2880.0
Anomalia,0.0191,0.2749,-0.2331,0.7222,2640.0
Anomalia,0.0216,0.2639,-0.1679,1.1777,2880.0
Anomalia,0.0039,0.2097,-0.8494,2.708,3360.0
Anomalia,0.0268,0.1322,-0.2397,-0.1044,3360.0
Anomalia,0.0117,0.1112,-0.5426,0.4072,3360.0
Anomalia,0.0178,0.1039,-0.5516,0.8463,3360.0
Anomalia,-0.0134,0.3391,-1.2885,7.8474,2880.0
Anomalia,0.0232,0.6773,-0.1075,3.0929,2640.0
Anomalia,-0.0113,1.0787,-0.0329,0.8173,2880.0
Anomalia,0.0376,1.1139,-0.1345,0.4064,2640.0
Anomalia,0.0438,1.0831,-0.1215,0.7174,2880.0
Anomalia,0.0152,0.9209,-0.1152,2.5106,2880.0
Anomalia,0.0355,0.4236,-0.0512,-0.505,2880.0
Anomalia,-0.0159,0.3245,-0.4145,-0.0037,2880.0
Anomalia,0.0171,0.2708,-0.6466,0.908,2640.0
Anomalia,-0.0061,0.2398,-0.8189,1.9255,2640.0
Anomalia,0.0221,0.1768,-0.0119,-0.6076,2640.0
Anomalia,0.0268,0.1732,0.0529,-0.5451,2640.0
Anomalia,0.0077,0.1608,0.1732,-0.2849,2640.0
Anomalia,0.0233,0.1572,0.3636,-0.3191,3360.0
Anomalia,0.0014,0.1252,0.7136,0.1165,2640.0
Anomalia,0.0079,0.1124,0.473,-0.0207,480.0
Anomalia,0.0164,0.1058,0.4039,0.1499,480.0
Anomalia,0.0115,0.0836,-0.2575,-0.643,480.0
Anomalia,0.0155,0.1206,-1.1859,3.8137,3360.0
Anomalia,0.0278,0.2361,0.5829,2.2339,2880.0
Anomalia,-0.0154,0.3217,0.0476,0.4481,2880.0
Anomalia,0.032,0.3699,0.0325,-0.409,2880.0
Anomalia,0.0143,0.3738,0.1563,-0.5209,2880.0
Anomalia,0.0093,0.3168,-0.0575,0.3221,480.0
Anomalia,0.0332,0.2393,0.7514,0.8339,480.0
Anomalia,-0.0164,0.1649,-0.1874,-0.485,480.0
Anomalia,0.0182,0.1258,-0.3582,-0.3308,480.0
Anomalia,0.0088,0.1135,-0.3948,0.1858,720.0
Anomalia,0.007,0.1647,-1.2668,3.5089,3600.0
Anomalia,0.035,0.3005,0.2531,1.4733,3360.0
Anomalia,0.0037,0.3185,0.3921,0.7001,3360.0
Anomalia,0.0106,0.3307,0.3258,0.2141,3360.0
Anomalia,0.0263,0.3049,0.49,0.8574,3360.0
Anomalia,-0.0021,0.1767,-0.0156,-0.6429,3360.0
Anomalia,0.0304,0.1452,0.1127,-0.5565,3360.0
Anomalia,0.0118,0.1119,0.1149,-0.0583,3360.0
Anomalia,-0.0047,0.3989,-2.6953,15.0612,2640.0
Anomalia,0.0208,1.1798,-0.6539,5.1386,2880.0
Anomalia,-0.0609,1.7812,-0.3313,0.6372,2880.0
Anomalia,0.037,1.8525,-0.4227,0.2186,2880.0
Anomalia,0.0134,1.8648,-0.361,0.1038,2880.0
Anomalia,0.0282,1.5085,-0.4569,1.3232,2880.0
Anomalia,0.0614,0.7366,-0.0631,-0.1283,3360.0
Anomalia,-0.0078,0.5753,-0.3076,0.7431,3360.0
Anomalia,0.0499,0.404,-0.2938,-0.7527,3360.0
Anomalia,-0.0132,0.3941,-0.2123,-0.7467,2640.0
Anomalia,0.0255,0.3525,-0.4341,-0.1908,2640.0
Anomalia,0.0205,0.3297,-0.3184,-0.6045,2640.0
Anomalia,-0.0122,0.3,-0.1675,-0.387,2880.0
Anomalia,0.0226,0.2715,0.0197,-0.4433,2880.0
Anomalia,0.0159,0.2424,0.3752,0.1079,3360.0
Anomalia,0.0006,0.1922,0.2435,-0.4674,2880.0
Anomalia,0.0268,0.1764,0.2915,-0.3468,3360.0
Anomalia,0.0073,0.1525,0.1681,-0.0324,480.0
Anomalia,0.0265,0.1455,-0.0611,0.3198,480.0
Anomalia,0.01,0.1755,0.0171,0.9703,480.0
Anomalia,0.0115,0.2115,0.2142,0.1519,2880.0
Anomalia,0.0201,0.2409,-0.093,-0.2666,480.0
Anomalia,0.0138,0.2399,-0.0208,-0.2529,480.0
Anomalia,0.0185,0.1975,-0.1331,0.8749,480.0
Anomalia,0.0089,0.1504,-0.7309,3.1466,480.0
Anomalia,0.0074,0.0801,0.0088,-0.5864,480.0
Anomalia,0.0107,0.08,-0.0602,-0.4456,3120.0
Anomalia,0.0049,0.1461,-3.7225,19.296,1920.0
Anomalia,0.0269,0.4271,0.0494,3.5895,3360.0
Anomalia,0.0245,0.7021,-0.1338,0.9062,3360.0
Anomalia,0.0191,0.725,-0.1276,0.4957,3360.0
Anomalia,0.0161,0.7256,-0.0964,0.4544,3360.0
Anomalia,0.0058,0.6101,-0.2009,2.3991,2880.0
Anomalia,0.0134,0.2562,-0.7721,2.2809,2880.0
Anomalia,0.0055,0.1954,-0.3133,0.2744,2880.0
Anomalia,0.0259,0.1471,0.3656,0.1214,2880.0
Anomalia,0.0315,0.1708,0.7627,1.6581,2880.0
Anomalia,-0.025,0.5675,-0.4025,2.3445,2880.0
Anomalia,0.0096,0.9574,0.105,0.6907,3120.0
Anomalia,0.0025,1.0085,0.1184,0.0704,3360.0
Anomalia,0.0002,1.0475,0.1257,-0.3139,3360.0
Anomalia,0.0489,0.9245,0.1528,0.6645,3360.0
Anomalia,0.014,0.5413,0.1411,-1.0709,3360.0
Anomalia,0.0167,0.4648,0.122,-0.8941,3360.0
Anomalia,0.0094,0.385,0.0609,-0.9663,3360.0
Anomalia,0.0067,0.339,0.1445,-0.8441,3360.0
Anomalia,0.0185,0.3384,0.0473,-0.8398,3360.0
Anomalia,0.0231,0.339,0.1321,-0.924,3120.0
Anomalia,0.0212,0.3163,0.0536,-0.7246,3120.0
Anomalia,0.0031,0.2867,0.3923,-0.199,2880.0
Anomalia,0.0172,0.2275,0.3536,-0.2921,2880.0
Anomalia,-0.0046,0.1868,0.2756,-0.6357,3360.0
Anomalia,0.0098,0.1645,0.0728,-0.4888,480.0
Anomalia,0.0229,0.1606,-0.0717,-0.2861,480.0
Anomalia,0.0045,0.1371,-0.4237,-0.1444,480.0
Anomalia,0.0304,0.1249,0.0026,-0.2598,480.0
Anomalia,0.003,0.14,-0.0835,-0.0771,2880.0
Anomalia,0.0192,0.1373,-0.1748,0.0147,3120.0
Anomalia,0.0202,0.1392,-0.1729,-0.1019,3360.0
Anomalia,0.0081,0.1283,-0.1819,0.2569,3360.0
Anomalia,0.0174,0.0932,-0.1031,-0.8616,3360.0
Anomalia,0.0139,0.0852,-0.2039,-0.5327,3360.0
Anomalia,0.0062,0.0752,-0.338,-0.2433,3360.0
Anomalia,0.0352,0.1108,1.9015,7.4227,3120.0
Anomalia,-0.0367,0.8775,-1.3197,7.015,2880.0
Anomalia,-0.0019,1.5351,-0.4312,2.185,3360.0
Anomalia,0.0502,1.7301,-0.365,0.7621,3360.0
Anomalia,-0.0228,1.797,-0.2159,0.2236,3360.0
Anomalia,0.0879,1.5828,-0.29,1.4842,3360.0
Anomalia,0.0143,0.976,0.0636,2.4411,3360.0
Anomalia,0.0022,0.5785,-0.1689,0.8696,3360.0
Anomalia,0.0276,0.328,-0.3913,-0.5879,480.0
Anomalia,-0.0148,0.3035,-0.3506,-0.6838,2640.0
Anomalia,0.0504,0.2708,-0.2725,-0.5134,2640.0
Anomalia,-0.0141,0.2516,-0.012,-0.3392,2640.0
Anomalia,0.0162,0.2356,0.1358,-0.6125,2640.0
Anomalia,0.0287,0.2113,0.1538,-0.4785,480.0
Anomalia,-0.0164,0.1825,0.0619,-0.7981,480.0
Anomalia,0.0308,0.1685,-0.0435,-0.9512,480.0
Anomalia,0.0135,0.1481,0.16,-0.4573,480.0
Anomalia,0.0044,0.1247,-0.0969,-0.612,480.0
Anomalia,0.0297,0.117,-0.0585,-0.7079,480.0
Anomalia,-0.0183,0.1474,-0.6095,0.3239,480.0
Anomalia,0.0275,0.2595,0.1827,0.914,2880.0
Anomalia,0.0094,0.2872,0.1274,0.0941,2880.0
Anomalia,0.0081,0.3028,0.2209,-0.2898,2880.0
Anomalia,0.0341,0.2925,0.1296,-0.0792,480.0
Anomalia,0.0044,0.1972,-0.0097,0.6342,480.0
Anomalia,0.0238,0.1514,0.6481,1.0965,480.0
Anomalia,0.0197,0.1111,-0.0851,-0.2279,2880.0
Anomalia,0.0078,0.0962,-0.3672,-0.276,2640.0
Anomalia,0.008,0.2699,0.0866,3.7032,2640.0
Anomalia,0.0304,0.5339,0.2649,2.0559,3360.0
Anomalia,0.0042,0.5892,0.1932,0.8676,3360.0
Anomalia,0.0371,0.5988,0.0373,0.6371,3360.0
Anomalia,0.0204,0.5596,0.1275,1.4276,3360.0
Anomalia,-0.0038,0.3329,-0.5387,1.6755,3360.0
Anomalia,0.0216,0.2388,-0.209,-0.99,3360.0
Anomalia,0.0015,0.2121,-0.2649,-0.5856,3360.0
Anomalia,0.0212,0.1756,-0.1366,-0.4215,3360.0
Anomalia,0.0376,0.7741,-0.2545,6.2902,2880.0
Anomalia,-0.0027,1.4003,-0.0864,2.6695,2640.0
Anomalia,-0.0222,1.8825,0.0636,0.7311,2640.0
Anomalia,0.0098,1.9728,0.0256,0.157,2640.0
Anomalia,-0.0189,1.8533,0.0826,0.7934,2880.0
Anomalia,0.0309,1.4656,0.1163,2.6858,3360.0
Anomalia,0.0539,0.8062,0.0205,0.1173,2880.0
Anomalia,0.0166,0.592,-0.1418,-0.3005,3360.0
Anomalia,0.0206,0.5086,-0.0313,-0.6641,3360.0
Anomalia,0.0188,0.4497,-0.298,-0.3655,3360.0
Anomalia,0.0236,0.4868,-0.1682,0.2438,3120.0
Anomalia,-0.0022,0.4859,-0.2186,0.5223,2880.0
Anomalia,0.0195,0.466,-0.2715,1.0234,2880.0
Anomalia,0.0101,0.4396,-0.2732,1.8386,2640.0
Anomalia,-0.0007,0.2711,-1.0944,5.0718,2400.0
Anomalia,0.0235,0.1535,1.1647,1.417,3360.0
Anomalia,0.0022,0.1466,0.4071,-0.3005,2880.0
Anomalia,0.0103,0.1371,0.1408,-0.1744,2880.0
Anomalia,0.0028,0.1644,-0.357,0.038,2880.0
Anomalia,0.0246,0.1822,-0.3268,-0.0872,2880.0
Anomalia,0.014,0.1672,-0.3611,0.3722,2880.0
Anomalia,0.0159,0.1681,-0.3417,0.3574,2880.0
Anomalia,0.0174,0.1371,0.3085,0.6994,3360.0
Anomalia,0.0042,0.1065,-0.2474,0.2177,3360.0
Anomalia,0.0224,0.0885,0.1504,-0.3514,3360.0
Anomalia,0.0107,0.0776,0.1012,-0.3553,2400.0
Anomalia,0.0181,0.0756,0.2979,-0.7018,2880.0
Anomalia,-0.0138,0.3777,-1.6875,9.6661,2880.0
Anomalia,0.0391,0.796,0.0601,2.7326,3120.0
Anomalia,-0.0243,0.9917,-0.0402,0.309,3360.0
Anomalia,0.0364,1.048,-0.1247,-0.2266,3360.0
Anomalia,0.0395,1.0119,-0.0726,-0.0231,3360.0
Anomalia,-0.0148,0.7417,-0.3226,0.5211,3360.0
Anomalia,0.0521,0.4566,0.2767,0.859,3360.0
Anomalia,-0.015,0.3148,-0.7931,2.0088,480.0
Anomalia,0.0173,0.2052,-0.3639,0.2755,480.0
Anomalia,0.0098,0.1726,-0.1307,-0.632,3120.0
Anomalia,0.0162,0.1709,0.0339,-1.0959,2640.0
Anomalia,0.0268,0.1787,-0.1032,-1.066,3360.0
Anomalia,0.0093,0.171,-0.0674,-0.9612,3360.0
Anomalia,0.0142,0.1632,-0.0902,-0.7067,3360.0
Anomalia,0.0108,0.1463,-0.011,-0.3525,3360.0
Anomalia,-0.0001,0.1231,-0.0083,-0.5931,480.0
Anomalia,0.0191,0.1126,0.1096,-0.5122,480.0
Anomalia,0.0093,0.1012,0.0357,-0.5689,3120.0
Anomalia,0.0139,0.1255,-0.3297,0.5765,3120.0
Anomalia,0.035,0.2484,0.333,1.8406,2640.0
Anomalia,-0.018,0.3127,0.0812,0.2141,2880.0
Anomalia,0.0359,0.344,-0.1383,-0.4257,2880.0
Anomalia,0.0029,0.3442,0.1254,-0.4907,2880.0
Anomalia,0.0013,0.2748,-0.2075,0.0885,480.0
Anomalia,0.0276,0.2067,0.663,0.013,480.0
Anomalia,-0.0133,0.1541,0.1497,-0.5817,480.0
Anomalia,0.0236,0.1284,-0.1357,-0.1032,480.0
Anomalia,0.0091,0.1033,-0.4642,0.5932,720.0
Anomalia,0.0207,0.1642,0.0176,7.9654,3120.0
Anomalia,0.0244,0.3005,0.2948,2.0092,3120.0
Anomalia,0.0044,0.3064,0.4414,1.6988,3120.0
Anomalia,0.0068,0.3163,0.388,1.1627,3360.0
Anomalia,0.0177,0.2843,0.3979,2.1825,3360.0
Anomalia,0.0052,0.1352,0.0837,-0.5469,3360.0
Anomalia,0.0247,0.1251,0.0303,-0.4136,3360.0
Anomalia,0.01,0.1021,0.3711,-0.1982,480.0
Anomalia,-0.0116,0.3668,-2.6822,13.6986,1920.0
Anomalia,0.0062,1.2886,-0.1761,3.5829,2880.0
Anomalia,-0.0662,1.8253,-0.0844,0.1502,2640.0
Anomalia,0.0434,1.9356,-0.1828,-0.3886,2880.0
Anomalia,0.0134,1.9622,-0.1319,-0.5286,2880.0
Anomalia,0.0418,1.5301,-0.2561,0.4511,2880.0
Anomalia,0.0599,0.8505,0.0964,0.4599,2880.0
Anomalia,-0.0135,0.594,-0.5938,1.0639,2880.0
Anomalia,0.0479,0.3876,-0.2871,-0.367,2400.0
Anomalia,-0.0153,0.3905,-0.0494,-0.5516,2640.0
Anomalia,0.0379,0.3376,-0.2396,-0.0615,2640.0
Anomalia,0.0242,0.3117,-0.2709,-0.6902,3360.0
Anomalia,-0.0096,0.2845,-0.1116,-0.6885,3360.0
Anomalia,0.0156,0.2542,-0.0995,-0.5025,3360.0
Anomalia,0.0068,0.2285,0.2814,-0.1361,3360.0
Anomalia,-0.0025,0.2018,0.1577,-0.556,3360.0
Anomalia,0.025,0.1851,0.1351,-0.3096,3360.0
Anomalia,0.0099,0.1807,0.2788,-0.1338,2880.0
Anomalia,0.0279,0.1788,0.0348,-0.0748,2880.0
Anomalia,0.0096,0.1866,0.4972,0.8463,480.0
Anomalia,0.0059,0.2252,0.8758,0.723,3120.0
Anomalia,0.024,0.2552,0.5565,-0.2254,480.0
Anomalia,0.0079,0.2586,0.7355,-0.1689,480.0
Anomalia,0.0195,0.2218,0.7588,0.4583,480.0
Anomalia,0.0074,0.1709,0.5871,1.219,480.0
Anomalia,0.0052,0.11,0.7582,1.7218,3360.0
Anomalia,0.0128,0.0893,-0.3956,-0.6554,720.0
Anomalia,-0.0009,0.1609,-3.7718,17.7922,960.0
Anomalia,0.032,0.4379,-0.0838,3.3519,3120.0
Anomalia,0.0179,0.738,-0.2043,0.9586,3360.0
Anomalia,0.0253,0.7716,-0.2444,0.4467,3360.0
Anomalia,0.0141,0.7702,-0.1786,0.4227,3360.0
Anomalia,0.0055,0.6577,-0.3133,2.2645,2880.0
Anomalia,0.0114,0.286,-0.8895,4.0575,2880.0
Anomalia,-0.0024,0.1878,-0.4898,0.4164,1200.0
Anomalia,0.0282,0.1328,0.2161,-0.1599,1200.0
Anomalia,0.0226,0.1562,-0.2418,3.3182,2880.0
Anomalia,-0.0137,0.5068,-0.443,2.2176,3120.0
Anomalia,0.0148,0.8053,0.0765,0.3848,3120.0
Anomalia,-0.0006,0.8528,0.1064,-0.2193,3360.0
Anomalia,0.0059,0.8917,0.0909,-0.6155,3360.0
Anomalia,0.0388,0.7761,0.1633,0.2144,3360.0
Anomalia,0.0099,0.4875,0.0573,-1.1001,3360.0
Anomalia,0.022,0.4231,0.0805,-0.9354,3360.0
Anomalia,0.0066,0.3461,0.1051,-1.0045,3360.0
Anomalia,0.0189,0.3075,0.1305,-0.9163,3360.0
Anomalia,0.009,0.3218,0.0294,-0.849,3360.0
Anomalia,0.0211,0.3339,0.0478,-0.9114,3120.0
Anomalia,0.0198,0.3345,-0.1258,-0.7923,2880.0
Anomalia,-0.0098,0.3143,0.0896,-0.4102,2880.0
Anomalia,0.0248,0.2645,-0.0295,-0.2205,2880.0
Anomalia,-0.0048,0.2111,-0.0255,0.4358,480.0
Anomalia,0.014,0.1684,0.5686,-0.228,480.0
Anomalia,0.0199,0.171,0.3242,-0.0283,480.0
Anomalia,0.0003,0.1399,-0.2626,-0.2246,480.0
Anomalia,0.0237,0.1433,-0.4781,0.2225,480.0
Anomalia,-0.0002,0.1795,-0.2661,0.1165,3360.0
Anomalia,0.0254,0.1671,-0.3903,0.7516,3360.0
Anomalia,0.0185,0.1719,-0.2639,0.3609,3360.0
Anomalia,0.008,0.1683,-0.2214,0.3796,3360.0
Anomalia,0.0102,0.1189,-0.0443,-0.7745,3120.0
Anomalia,0.006,0.1138,-0.021,-0.521,3120.0
Anomalia,0.0027,0.0931,-0.1002,-0.0854,2880.0
Anomalia,0.031,0.101,0.425,0.7743,2880.0
Anomalia,-0.065,0.9278,-1.4702,7.6704,2880.0
Anomalia,0.0164,1.4452,-0.5316,2.1846,2640.0
Anomalia,0.039,1.6836,-0.5029,0.5958,2640.0
Anomalia,-0.014,1.7351,-0.3819,0.16,3360.0
Anomalia,0.1126,1.4841,-0.4741,1.4105,3360.0
Anomalia,-0.0002,1.0007,-0.6337,3.2614,3360.0
Anomalia,0.0135,0.5315,-0.4892,0.532,2880.0
Anomalia,0.0143,0.3482,-0.5324,0.1521,480.0
Anomalia,-0.0146,0.3084,-0.1045,-0.6223,2640.0
Anomalia,0.0407,0.2774,-0.2776,-0.2572,2640.0
Anomalia,-0.0174,0.2483,-0.3769,-0.2704,2640.0
Anomalia,0.0214,0.2238,-0.2938,-0.3988,720.0
Anomalia,0.0325,0.1998,-0.5135,-0.1009,480.0
Anomalia,-0.0156,0.193,-0.1584,-0.2088,480.0
Anomalia,0.0243,0.1693,-0.005,-0.5188,480.0
Anomalia,0.0057,0.1622,0.215,-0.3356,480.0
Anomalia,-0.0057,0.1399,0.1026,-0.7532,720.0
Anomalia,0.0308,0.1364,0.0683,-1.1278,480.0
Anomalia,-0.0173,0.1604,-0.2027,-0.4136,480.0
Anomalia,0.0417,0.2585,0.5734,0.7098,2880.0
Anomalia,0.0099,0.3105,0.1795,-0.0708,2880.0
Anomalia,0.0031,0.3279,0.3042,-0.3789,2880.0
Anomalia,0.0331,0.3146,0.1712,-0.0811,480.0
Anomalia,-0.0097,0.2343,-0.233,1.2571,480.0
Anomalia,0.0256,0.154,0.798,2.6391,480.0
Anomalia,0.0119,0.0909,-0.1411,-0.6643,480.0
Anomalia,0.0079,0.0951,0.051,-0.7976,2640.0
Anomalia,0.0232,0.2705,0.7991,5.0931,2640.0
Anomalia,0.0053,0.5254,0.0264,2.6354,3360.0
Anomalia,0.008,0.6136,0.1273,1.05,3360.0
Anomalia,0.0303,0.6247,0.0274,0.7872,3360.0
Anomalia,0.0047,0.584,0.0671,1.6068,3360.0
Anomalia,0.0101,0.3764,0.4824,4.4912,3360.0
Anomalia,0.0213,0.2186,-0.2395,-0.1746,3360.0
Anomalia,-0.0011,0.1813,-0.5067,0.7256,3360.0
Anomalia,0.0172,0.1541,0.2315,-0.3777,3360.0
Anomalia,0.0455,0.7319,-0.146,6.2055,2880.0
Anomalia,-0.0039,1.2933,-0.0604,2.679,2640.0
Anomalia,-0.0063,1.6478,0.0839,0.8662,2640.0
Anomalia,0.004,1.7449,0.0734,0.1711,3360.0
Anomalia,-0.0194,1.6279,0.1281,0.8444,3360.0
Anomalia,0.025,1.2632,0.2354,2.3828,3360.0
Anomalia,0.0424,0.7836,0.0881,0.1039,3360.0
Anomalia,0.0246,0.5767,-0.0401,-0.3793,3360.0
Anomalia,0.018,0.4909,0.093,-0.7159,3360.0
Anomalia,0.0291,0.4502,-0.0816,-0.6651,3360.0
Anomalia,0.0226,0.5176,-0.025,-0.3322,2880.0
Anomalia,-0.004,0.5514,-0.128,-0.2765,2880.0
Anomalia,0.0178,0.532,-0.196,0.0554,2880.0
Anomalia,0.0032,0.491,-0.2754,0.7696,2880.0
Anomalia,-0.0064,0.3431,-0.8129,3.4253,2880.0
Anomalia,0.024,0.1653,0.4988,0.6113,480.0
Anomalia,-0.001,0.1481,0.0884,0.1354,480.0
Anomalia,0.0126,0.1234,-0.1879,-0.3543,480.0
Anomalia,0.0145,0.1234,-0.6239,0.001,480.0
Anomalia,0.0102,0.1255,-0.4911,-0.1863,2880.0
Anomalia,0.0182,0.1221,-0.4005,-0.3339,2880.0
Anomalia,0.0087,0.1163,-0.3524,-0.1881,2880.0
Anomalia,0.0126,0.1,-0.1469,-0.4732,3360.0
Anomalia,0.0185,0.1098,-0.0591,-0.6157,3360.0
Anomalia,0.0197,0.098,0.15,-0.6071,3360.0
Anomalia,0.0182,0.0964,0.0782,-0.5392,3120.0
Anomalia,0.0125,0.0907,0.3249,-0.2673,3120.0
Anomalia,-0.0178,0.4032,-1.4406,8.5067,3360.0
Anomalia,-0.013,0.9702,-0.1742,2.2955,2640.0
Anomalia,-0.0306,1.3875,0.0382,0.363,2880.0
Anomalia,0.0336,1.4253,-0.0722,0.0477,2880.0
Anomalia,0.0441,1.3889,-0.0625,0.3065,2880.0
Anomalia,0.032,1.0856,0.0443,2.6823,2880.0
Anomalia,0.0574,0.4783,0.0637,-0.0146,2880.0
Anomalia,-0.0099,0.3574,-0.4682,0.4072,2880.0
Anomalia,0.008,0.2854,-0.6566,0.8521,2640.0
Anomalia,0.0193,0.2371,-0.3982,1.4863,2640.0
Anomalia,0.0122,0.1955,-0.3208,-0.295,2640.0
Anomalia,0.0222,0.2052,-0.4848,-0.3858,3120.0
Anomalia,0.0122,0.19,-0.501,-0.1912,3360.0
Anomalia,0.012,0.1996,-0.4311,-0.4943,3360.0
Anomalia,0.0132,0.1663,-0.2989,-0.6759,3360.0
Anomalia,0.0051,0.1535,-0.3564,-0.6032,3360.0
Anomalia,0.0195,0.1512,-0.6073,-0.3073,2880.0
Anomalia,0.0023,0.1287,-0.5825,0.0019,480.0
Anomalia,0.0083,0.139,-0.5017,-0.116,480.0
Anomalia,0.0311,0.22,0.4329,1.2914,480.0
Anomalia,-0.0126,0.2918,-0.0024,0.1124,2880.0
Anomalia,0.045,0.3238,-0.249,-0.4319,2880.0
Anomalia,0.008,0.3253,0.0298,-0.5677,2880.0
Anomalia,0.0075,0.2735,-0.3142,0.1668,2880.0
Anomalia,0.0194,0.1991,0.6101,0.3023,480.0
Anomalia,-0.0145,0.1439,-0.1329,-0.0722,480.0
Anomalia,0.022,0.1184,0.099,-0.6541,480.0
Anomalia,0.0103,0.1162,0.4277,-0.1816,720.0
Anomalia,0.0173,0.1838,-0.9175,3.637,3360.0
Anomalia,0.0262,0.277,-0.138,1.0834,3120.0
Anomalia,0.0014,0.2924,0.0439,0.3416,3360.0
Anomalia,0.0057,0.2995,0.025,0.0817,3360.0
Anomalia,0.0226,0.2564,0.1818,1.1427,3360.0
Anomalia,-0.0008,0.1498,-0.0302,-0.0431,3360.0
Anomalia,0.0308,0.1205,0.285,0.3357,2880.0
Anomalia,0.0077,0.099,-0.4675,0.2278,480.0
Anomalia,-0.0006,0.39,-2.4161,13.962,2640.0
Anomalia,0.0118,1.1908,-0.2895,3.268,2880.0
Anomalia,-0.0605,1.7164,-0.1468,0.0774,2640.0
Anomalia,0.049,1.8135,-0.258,-0.4066,2880.0
Anomalia,0.0011,1.8453,-0.172,-0.5914,2880.0
Anomalia,0.0454,1.4706,-0.3332,0.4082,2880.0
