Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0138,0.1574,0.0373,-0.6452,3120.0
Anomalia,0.028,0.1397,0.0541,-0.1944,2640.0
Anomalia,0.0038,0.1468,0.0628,-0.5267,2880.0
Anomalia,0.0158,0.1543,-0.062,-0.7359,3360.0
Anomalia,0.0249,0.1567,0.0763,-0.6963,3360.0
Anomalia,0.017,0.1491,0.246,-0.3955,3360.0
Anomalia,0.0264,0.1313,0.4823,0.2785,2880.0
Anomalia,0.0225,0.122,0.5778,0.9341,2880.0
Anomalia,0.0075,0.0952,-0.2872,0.1386,2880.0
Anomalia,0.0173,0.1082,-0.0697,-0.0873,2880.0
Anomalia,0.0215,0.1059,-0.1609,0.1735,2640.0
Anomalia,0.0173,0.1177,-0.127,-0.436,2880.0
Anomalia,0.0292,0.1224,0.0969,-0.4135,2880.0
Anomalia,0.0129,0.1224,0.0809,-0.5328,3360.0
Anomalia,0.0161,0.1308,0.0963,-0.8926,3360.0
Anomalia,0.0184,0.1225,0.1652,-0.6698,3360.0
Anomalia,0.0124,0.1102,0.1175,-0.9205,3360.0
Anomalia,0.0238,0.1149,0.1978,-1.0062,2880.0
Anomalia,0.015,0.102,0.4084,-0.4199,2640.0
Anomalia,0.0206,0.0975,0.3574,-0.108,2640.0
Anomalia,0.015,0.1035,0.2204,-0.006,3120.0
Anomalia,0.0119,0.0971,0.2327,0.2191,3120.0
Anomalia,0.0174,0.0969,0.0728,0.2709,3120.0
Anomalia,0.0179,0.104,-0.0565,-0.1716,3120.0
Anomalia,0.0238,0.1052,-0.1457,-0.3269,3120.0
Anomalia,0.0233,0.1102,-0.2808,-0.4979,2880.0
Anomalia,0.0135,0.1374,-0.2296,-0.9954,2880.0
Anomalia,0.0141,0.1497,-0.0981,-1.2394,2880.0
Anomalia,0.0155,0.1529,-0.0577,-1.2999,2880.0
Anomalia,0.0177,0.1659,-0.0737,-1.2436,2640.0
Anomalia,0.0311,0.1569,-0.0723,-1.1582,2880.0
Anomalia,0.0163,0.16,-0.0233,-1.1851,3120.0
Anomalia,0.0101,0.1481,0.0242,-0.8811,3120.0
Anomalia,0.0112,0.1364,-0.0142,-1.009,3360.0
Anomalia,0.0081,0.1563,0.1473,-0.6938,3360.0
Anomalia,0.023,0.1452,0.1185,-0.4305,2880.0
Anomalia,0.0268,0.1512,0.0285,-0.6725,2880.0
Anomalia,0.0231,0.1509,0.1393,-0.6865,3360.0
Anomalia,0.0138,0.1267,-0.0131,-0.9446,3120.0
Anomalia,0.0166,0.1463,0.0095,-0.8354,3360.0
Anomalia,0.0135,0.1582,0.0356,-0.9707,3360.0
Anomalia,0.0184,0.1868,-0.0252,-0.5225,3360.0
Anomalia,0.0288,0.2011,-0.1187,-0.7766,3360.0
Anomalia,0.015,0.1988,-0.0076,-0.8047,3360.0
Anomalia,0.0244,0.1851,-0.1323,-0.3052,2880.0
Anomalia,0.0058,0.1687,-0.3339,-0.2511,2640.0
Anomalia,0.0145,0.1707,-0.1476,0.0337,2640.0
Anomalia,0.0121,0.1558,-0.1382,0.7795,2640.0
Anomalia,0.0137,0.1609,-0.0909,0.4415,2880.0
Anomalia,0.0294,0.1646,0.1536,-0.3336,3360.0
Anomalia,0.0142,0.1367,0.01,-0.0792,3360.0
Anomalia,0.021,0.1602,-0.182,-0.1958,3360.0
Anomalia,0.012,0.1675,-0.0219,-0.4297,3360.0
Anomalia,0.0146,0.1411,-0.1087,0.2497,3360.0
Anomalia,0.0209,0.1487,-0.134,-0.1253,3360.0
Anomalia,0.0236,0.1248,0.1953,-0.5331,2640.0
Anomalia,0.0192,0.1277,-0.0817,-0.7135,2880.0
Anomalia,0.0145,0.1287,-0.0353,-0.7804,2880.0
Anomalia,0.0156,0.1568,0.048,-0.6874,2880.0
Anomalia,0.0111,0.153,0.0845,-0.5838,3360.0
Anomalia,0.0171,0.1496,0.1043,-0.4866,3120.0
Anomalia,0.0181,0.1481,0.1219,-0.4167,3120.0
Anomalia,0.022,0.1277,0.4248,-0.0397,3120.0
Anomalia,0.0162,0.1314,0.3506,-0.1155,2640.0
Anomalia,0.018,0.1186,0.499,0.2892,2640.0
Anomalia,0.0211,0.146,0.4118,-0.032,2640.0
Anomalia,0.0152,0.1385,0.2618,-0.1474,2640.0
Anomalia,0.024,0.1293,0.334,0.4134,2880.0
Anomalia,0.014,0.1276,0.4276,0.5863,2640.0
Anomalia,0.016,0.124,0.2061,-0.1138,2640.0
Anomalia,0.01,0.1115,0.2877,0.5866,2640.0
Anomalia,0.0174,0.118,0.1939,0.1638,2640.0
Anomalia,0.0154,0.123,0.1544,-0.0751,3360.0
Anomalia,0.0198,0.1049,0.1435,-0.4447,3360.0
Anomalia,0.0127,0.116,0.0163,-0.6887,3120.0
Anomalia,0.0164,0.1267,0.0296,-0.9795,3360.0
Anomalia,0.0201,0.1374,-0.081,-1.0192,3360.0
Anomalia,0.0129,0.1357,0.0253,-0.9127,3360.0
Anomalia,0.0283,0.1413,0.0774,-0.8991,3360.0
Anomalia,0.0103,0.1615,-0.0264,-0.8594,3120.0
Anomalia,0.0152,0.1726,0.0208,-0.91,2880.0
Anomalia,0.0124,0.1825,-0.0427,-1.0149,2640.0
Anomalia,0.009,0.202,0.0494,-1.1118,2640.0
Anomalia,0.0188,0.1762,0.0673,-0.5252,2640.0
Anomalia,0.0177,0.1511,0.086,0.358,2880.0
Anomalia,0.0211,0.136,0.2641,0.8575,3360.0
Anomalia,0.0163,0.089,0.095,-0.7471,3120.0
Anomalia,0.0095,0.1005,-0.1328,-0.7859,3360.0
Anomalia,0.016,0.1331,0.1139,-0.2775,3360.0
Anomalia,0.0152,0.1322,0.09,-0.1765,2880.0
Anomalia,0.0214,0.1478,0.0763,-0.43,2880.0
Anomalia,0.0288,0.1448,0.0914,-0.3285,2880.0
Anomalia,0.0211,0.1329,-0.0068,-0.5338,2640.0
Anomalia,0.0103,0.1462,0.0185,-0.8515,2640.0
Anomalia,0.0163,0.1293,-0.2808,-0.7401,2880.0
Anomalia,0.0122,0.1292,-0.2487,-0.7732,2880.0
Anomalia,0.023,0.111,-0.4848,-0.021,2880.0
Anomalia,0.025,0.0996,-0.5671,0.0868,2880.0
Anomalia,0.0099,0.1119,-0.4013,-0.4073,2640.0
Anomalia,0.0136,0.1367,-0.2629,-0.1352,2640.0
Anomalia,0.0107,0.1377,-0.224,-0.2507,3360.0
Anomalia,0.0154,0.1358,-0.2273,-0.2111,3120.0
Anomalia,0.0276,0.1443,-0.1411,-0.3912,3120.0
Anomalia,0.0233,0.1244,0.0663,-0.6757,2880.0
Anomalia,0.013,0.1536,-0.113,-0.6716,2880.0
Anomalia,0.0179,0.1838,0.0065,-0.9121,2880.0
Anomalia,0.009,0.188,0.0492,-0.9352,2880.0
Anomalia,0.0206,0.1852,-0.1197,-0.8119,2880.0
Anomalia,0.0212,0.1639,-0.024,-0.3697,2880.0
Anomalia,0.0161,0.1285,-0.2039,-0.0635,2640.0
Anomalia,0.0181,0.1242,-0.1669,-0.4703,2640.0
Anomalia,0.012,0.1357,-0.0665,-0.8691,2640.0
Anomalia,0.0167,0.1518,-0.0335,-1.0374,2640.0
Anomalia,0.0201,0.1533,-0.061,-1.0624,3360.0
Anomalia,0.0213,0.14,-0.0916,-0.8647,3360.0
Anomalia,0.0175,0.1299,-0.0322,-0.6311,3360.0
Anomalia,0.0225,0.1219,-0.0143,-1.0555,2880.0
Anomalia,0.0157,0.1226,-0.0561,-0.8333,2640.0
Anomalia,0.0119,0.1297,-0.0758,-0.9049,2640.0
Anomalia,0.0231,0.1418,-0.0889,-1.0493,2640.0
Anomalia,0.0148,0.1584,-0.0959,-0.9894,3120.0
Anomalia,0.0256,0.1526,-0.1866,-0.7768,3120.0
Anomalia,0.0265,0.1394,-0.1428,-0.3007,3120.0
Anomalia,0.0145,0.1471,0.0029,-0.3419,3120.0
Anomalia,0.0176,0.1838,-0.0038,0.3168,2640.0
Anomalia,0.0072,0.1878,0.0974,0.0369,2880.0
Anomalia,0.027,0.2056,-0.0118,-0.5631,2880.0
Anomalia,0.0182,0.2107,-0.0487,-0.6432,2880.0
Anomalia,0.0187,0.1668,-0.008,-0.87,2880.0
Anomalia,0.0226,0.1602,-0.0256,-0.5846,2640.0
Anomalia,0.0077,0.1435,-0.145,-0.397,2640.0
Anomalia,0.02,0.1256,0.1337,-1.0293,3360.0
Anomalia,0.0268,0.1204,0.0858,-1.0579,3360.0
Anomalia,0.0141,0.123,0.1438,-0.9868,3360.0
Anomalia,0.0167,0.1237,0.0632,-0.9977,3360.0
Anomalia,0.0156,0.1119,0.0446,-0.8655,2880.0
Anomalia,0.0092,0.1142,0.0929,-0.6545,2880.0
Anomalia,0.0262,0.1367,-0.0992,-0.4666,2880.0
Anomalia,0.0189,0.1402,-0.0141,-0.6594,2880.0
Anomalia,0.0129,0.1375,0.0327,-0.5284,2880.0
Anomalia,0.024,0.1372,0.0648,-0.3448,2880.0
Anomalia,0.0073,0.1185,0.1895,-0.2809,2880.0
Anomalia,0.0227,0.108,-0.0997,0.3758,3120.0
Anomalia,0.0264,0.1102,-0.1113,0.1442,2400.0
Anomalia,0.0076,0.0929,-0.5592,-0.1866,2400.0
Anomalia,0.0251,0.097,-0.0105,-0.4007,3120.0
Anomalia,0.0082,0.09,0.3628,0.0166,3120.0
Anomalia,0.0127,0.0982,0.3273,-0.1436,2880.0
Anomalia,0.0229,0.0987,0.2704,-0.222,2880.0
Anomalia,0.0125,0.0933,0.1063,-0.5173,3360.0
Anomalia,0.0196,0.1041,-0.0616,-0.9095,3360.0
Anomalia,0.0183,0.0961,-0.0091,-0.8202,3360.0
Anomalia,0.0127,0.1008,0.1022,-1.0136,3360.0
Anomalia,0.0186,0.1131,-0.0713,0.0458,3360.0
Anomalia,0.0185,0.1411,0.0734,0.0218,3120.0
Anomalia,0.0144,0.1897,-0.0084,-0.3304,2880.0
Anomalia,0.026,0.1978,-0.0271,-0.4458,2880.0
Anomalia,0.0218,0.1904,0.0641,-0.2578,2880.0
Anomalia,0.0206,0.1866,0.0424,-0.268,3120.0
Anomalia,0.0202,0.1684,0.1137,-0.6375,3120.0
Anomalia,0.009,0.1985,-0.041,-0.9618,2880.0
Anomalia,0.0237,0.2056,-0.1409,-1.0352,2880.0
Anomalia,0.0155,0.1885,-0.0557,-0.6108,2880.0
Anomalia,0.0227,0.1648,-0.0998,0.0431,2640.0
Anomalia,0.0235,0.1283,0.2059,-0.4619,2640.0
Anomalia,0.0048,0.1169,0.1113,-0.6399,2640.0
Anomalia,0.0147,0.1363,0.112,-0.9892,3360.0
Anomalia,0.0175,0.1384,0.165,-0.8803,3360.0
Anomalia,0.0158,0.124,0.3508,-0.5861,3360.0
Anomalia,0.026,0.1202,0.3513,-0.4764,3360.0
Anomalia,0.0218,0.0933,0.6325,0.4996,3360.0
Anomalia,0.014,0.0767,0.6851,0.1779,3120.0
Anomalia,0.0207,0.0777,0.5294,0.0713,3120.0
Anomalia,0.0157,0.0839,-0.0401,0.0659,3360.0
Anomalia,0.0202,0.1137,0.2592,-0.3207,2880.0
Anomalia,0.0203,0.1509,0.0084,-0.3875,2880.0
Anomalia,0.0218,0.1642,0.1403,-0.6617,2880.0
Anomalia,0.0205,0.1781,0.045,-0.935,2880.0
Anomalia,0.0163,0.174,0.0188,-0.8799,2880.0
Anomalia,0.0144,0.1602,0.0393,-1.0126,2880.0
Anomalia,0.0107,0.1586,0.0097,-1.0371,2640.0
Anomalia,0.0201,0.1436,0.042,-0.941,2640.0
Anomalia,0.0146,0.1497,0.0883,-0.8404,3120.0
Anomalia,0.012,0.1687,0.0684,-0.5245,3120.0
Anomalia,0.0148,0.1559,-0.0649,-0.1252,3120.0
Anomalia,0.0101,0.1523,-0.0213,0.0468,2880.0
Anomalia,0.0185,0.1512,-0.0946,0.0556,2880.0
Anomalia,0.0278,0.1275,-0.1458,-0.6964,2880.0
Anomalia,0.023,0.138,-0.0815,-0.9456,2880.0
Anomalia,0.0136,0.1433,-0.0359,-1.0934,2880.0
Anomalia,0.018,0.153,0.0791,-0.9674,2880.0
Anomalia,0.0201,0.2148,0.2355,0.3829,2640.0
Anomalia,0.0217,0.2314,0.1328,-0.1794,2880.0
Anomalia,0.0322,0.2325,0.0423,-0.1999,2880.0
Anomalia,0.0166,0.2172,0.1916,0.3906,3120.0
Anomalia,0.01,0.1399,-0.0492,0.2145,3120.0
Anomalia,0.0112,0.122,0.1929,-0.6065,3360.0
Anomalia,0.0139,0.1111,0.1099,-0.1206,2880.0
Anomalia,0.0234,0.1182,0.0409,-0.4513,2880.0
Anomalia,0.0209,0.1167,0.1069,-0.3762,3120.0
Anomalia,0.0184,0.0872,0.0539,-0.5176,3120.0
Anomalia,0.0141,0.0919,0.2305,-0.4631,3120.0
Anomalia,0.0119,0.1044,0.3427,0.2308,3360.0
Anomalia,0.0243,0.1322,0.2216,-0.7007,3360.0
Anomalia,0.0149,0.1956,-0.1883,-0.1638,3360.0
Anomalia,0.0236,0.2,-0.2501,-0.2291,3360.0
Anomalia,0.0201,0.1932,-0.2065,0.0358,3360.0
Anomalia,0.0149,0.185,-0.2057,0.3834,2880.0
Anomalia,0.0217,0.1562,0.3142,-0.3224,2640.0
Anomalia,0.0178,0.1536,0.2891,-0.3827,2640.0
Anomalia,0.0121,0.154,0.1843,-0.3995,3360.0
Anomalia,0.0119,0.1673,0.1031,-0.656,3360.0
Anomalia,0.0188,0.1532,0.0297,-0.3648,2880.0
Anomalia,0.0134,0.1468,0.1325,0.0271,2880.0
Anomalia,0.0242,0.1482,0.1039,-0.0461,2880.0
Anomalia,0.0197,0.1217,0.4454,1.2137,2880.0
Anomalia,0.0185,0.1298,0.1719,-0.1071,2880.0
Anomalia,0.021,0.1527,-0.0156,-0.5298,2880.0
Anomalia,0.0189,0.1433,-0.0141,-0.103,2880.0
Anomalia,0.0163,0.1542,-0.0232,-0.5953,2880.0
Anomalia,0.016,0.1441,-0.0561,-0.516,2880.0
Anomalia,0.0134,0.1282,-0.0137,-0.7431,2880.0
Anomalia,0.0204,0.1277,-0.0493,-0.6346,2880.0
Anomalia,0.0214,0.1214,0.0105,-0.5328,2640.0
Anomalia,0.0146,0.1092,-0.1694,-0.0915,3360.0
Anomalia,0.0119,0.1065,-0.1167,0.0736,3360.0
Anomalia,0.0115,0.1211,0.04,-0.4267,3360.0
Anomalia,0.0128,0.1237,0.1076,-0.3501,3360.0
Anomalia,0.0288,0.1518,0.543,0.2977,3360.0
Anomalia,0.0262,0.1448,0.7274,0.828,2880.0
Anomalia,0.023,0.1305,0.9765,2.2525,2880.0
Anomalia,0.0172,0.1249,1.0312,2.9367,2640.0
Anomalia,0.0091,0.0749,-0.208,-0.282,2640.0
Anomalia,0.0219,0.0798,-0.4221,-0.1165,2400.0
Anomalia,0.0192,0.0871,-0.3089,-0.6419,2880.0
Anomalia,0.0303,0.0944,-0.0488,-0.5586,3360.0
Anomalia,0.0222,0.1065,-0.1219,-0.3937,3360.0
Anomalia,0.0088,0.1219,-0.0448,-0.7397,3360.0
Anomalia,0.0152,0.1217,-0.1309,-0.6477,3360.0
Anomalia,0.0105,0.1166,-0.161,-0.6153,3360.0
Anomalia,0.0167,0.1266,-0.2533,-0.6774,3360.0
Anomalia,0.0316,0.1335,-0.1357,-0.7209,2880.0
Anomalia,0.0241,0.1446,-0.0796,-1.0665,2880.0
Anomalia,0.0164,0.151,-0.0146,-1.1489,2880.0
Anomalia,0.017,0.1486,0.1128,-1.1833,2640.0
Anomalia,0.0071,0.1281,0.143,-0.7937,2640.0
Anomalia,0.014,0.111,0.0594,-0.1709,2640.0
Anomalia,0.0241,0.0947,0.1051,0.3972,2640.0
Anomalia,0.0136,0.0677,-0.2455,-0.3178,3360.0
Anomalia,0.0246,0.1039,0.2825,0.8113,3120.0
Anomalia,0.0079,0.1297,0.0177,-0.0238,2880.0
Anomalia,0.0132,0.1432,0.1415,-0.3558,2880.0
Anomalia,0.0229,0.1493,-0.0155,-0.5863,2880.0
Anomalia,0.0171,0.1326,-0.1023,-0.1779,2880.0
Anomalia,0.0297,0.1227,0.1299,-0.315,2640.0
Anomalia,0.0125,0.136,-0.1459,-0.3969,2640.0
Anomalia,0.013,0.1466,-0.1481,-0.6115,2880.0
Anomalia,0.0169,0.1442,-0.2452,-0.4782,2880.0
Anomalia,0.019,0.134,-0.4026,0.0134,2880.0
Anomalia,0.0289,0.1139,-0.3149,0.2022,3360.0
Anomalia,0.0268,0.113,-0.272,0.0809,3120.0
Anomalia,0.0083,0.1126,0.0275,-0.211,2880.0
Anomalia,0.013,0.1129,-0.0031,-0.249,2880.0
Anomalia,0.0108,0.1066,-0.121,-0.2405,3360.0
Anomalia,0.0137,0.0813,-0.2213,-0.9272,2400.0
Anomalia,0.0287,0.0747,-0.2625,-0.3596,3360.0
Anomalia,0.0157,0.0815,-0.5391,-0.1166,3360.0
Anomalia,0.0139,0.1005,-0.7466,0.8295,3360.0
Anomalia,0.0213,0.1411,0.1351,0.3645,3360.0
Anomalia,0.0097,0.1439,0.3145,0.1205,2880.0
Anomalia,0.0252,0.1439,0.2059,0.1416,2880.0
Anomalia,0.0283,0.1525,0.2606,-0.13,2640.0
Anomalia,0.0131,0.1346,0.0114,-0.2716,2640.0
Anomalia,0.0235,0.1553,-0.0722,-0.5037,2640.0
Anomalia,0.017,0.1558,-0.0051,-0.5758,2640.0
Anomalia,0.0153,0.1382,0.0215,-0.3588,2640.0
Anomalia,0.0212,0.1356,-0.0471,-0.3343,3360.0
Anomalia,0.0109,0.1309,-0.1969,-0.9331,3360.0
Anomalia,0.0166,0.1393,-0.1207,-1.0288,2880.0
Anomalia,0.0168,0.1545,-0.0382,-1.1601,2880.0
Anomalia,0.018,0.1437,0.0013,-0.9107,2880.0
Anomalia,0.0305,0.1302,0.1173,-0.5949,2640.0
Anomalia,0.0174,0.1293,0.0289,-0.4633,3360.0
Anomalia,0.0263,0.1332,0.0901,-0.3962,2880.0
Anomalia,0.0179,0.1401,0.1543,-0.6755,2880.0
Anomalia,0.0113,0.1447,0.1151,-0.8287,2880.0
Anomalia,0.0232,0.178,0.3069,-0.594,3120.0
Anomalia,0.0181,0.1817,0.2375,-0.6624,2880.0
Anomalia,0.0209,0.2014,0.0995,-1.0207,2880.0
Anomalia,0.032,0.2068,0.0219,-1.1149,2880.0
Anomalia,0.0115,0.204,-0.1562,-0.6323,2880.0
Anomalia,0.0083,0.2185,-0.0338,-0.7151,2640.0
Anomalia,0.0148,0.2136,-0.0668,-0.6203,2880.0
Anomalia,0.0084,0.2082,-0.0225,-0.4931,2880.0
Anomalia,0.0307,0.1785,-0.0092,-0.5042,2640.0
Anomalia,0.0275,0.1378,0.0692,-0.6398,3360.0
Anomalia,0.0184,0.102,0.3658,-0.0708,3360.0
Anomalia,0.0179,0.086,0.3652,1.0602,2880.0
Anomalia,0.0077,0.0769,-0.0903,-0.0574,3360.0
Anomalia,0.0171,0.0718,0.1939,-0.1369,3360.0
Anomalia,0.0299,0.0975,0.1224,-0.3548,2880.0
Anomalia,0.0186,0.1092,-0.0602,-0.5213,2880.0
Anomalia,0.0227,0.1155,-0.048,-0.6877,2880.0
Anomalia,0.0123,0.1131,0.0556,-0.6617,2880.0
Anomalia,0.0048,0.0911,-0.0907,0.0959,3360.0
Anomalia,0.0239,0.0826,0.1134,-0.2847,3360.0
Anomalia,0.0218,0.0837,0.0018,-0.5367,2640.0
Anomalia,0.0224,0.1119,-0.2028,0.1194,2640.0
Anomalia,0.0242,0.17,0.0028,-0.2559,2640.0
Anomalia,0.0104,0.1777,0.1516,-0.5883,2640.0
Anomalia,0.016,0.1781,0.0908,-0.5736,2640.0
Anomalia,0.0194,0.1662,0.1097,-0.1932,2640.0
Anomalia,0.0197,0.1245,0.0027,-0.8098,3360.0
Anomalia,0.023,0.1177,0.1585,-0.7196,3360.0
Anomalia,0.025,0.1087,0.0432,-0.4131,3360.0
Anomalia,0.0161,0.1017,0.1815,-0.0151,3360.0
Anomalia,0.0122,0.1074,-0.3217,0.1034,3360.0
Anomalia,0.0077,0.1118,-0.4271,-0.2123,2640.0
Anomalia,0.017,0.1287,-0.1892,-0.697,2640.0
Anomalia,0.0219,0.1267,-0.2573,-0.5283,2640.0
Anomalia,0.0264,0.1252,-0.2183,-0.4241,2640.0
Anomalia,0.0283,0.1395,-0.2516,-0.5756,3120.0
Anomalia,0.0103,0.1346,-0.0073,-0.5352,2880.0
Anomalia,0.0172,0.1763,-0.0679,-0.7835,2880.0
Anomalia,0.0182,0.1716,-0.0231,-0.715,2880.0
Anomalia,0.0174,0.1707,0.0637,-0.5979,2640.0
Anomalia,0.0204,0.1716,-0.0272,-0.5812,3360.0
Anomalia,0.0188,0.1411,-0.0345,-0.7093,3360.0
Anomalia,0.0144,0.151,0.1483,-0.6128,2880.0
Anomalia,0.0207,0.1797,0.2024,-0.4602,2880.0
Anomalia,0.0197,0.1715,0.2487,-0.1186,2880.0
Anomalia,0.0196,0.1614,0.3444,0.4805,2880.0
Anomalia,0.0206,0.1439,0.3342,1.5571,3120.0
Anomalia,0.0167,0.0697,-0.2089,-0.2744,3120.0
Anomalia,0.0184,0.0982,0.9881,3.3643,3360.0
Anomalia,0.0229,0.1161,0.6554,1.5872,3360.0
Anomalia,0.0147,0.1314,0.3876,0.4417,2880.0
Anomalia,0.0218,0.1391,0.2544,-0.1106,3360.0
Anomalia,0.0169,0.1582,-0.0405,-0.4977,2880.0
Anomalia,0.0191,0.1588,-0.0889,-0.6854,2880.0
Anomalia,0.0236,0.1466,-0.0543,-0.2018,2880.0
Anomalia,0.0174,0.1689,0.0274,-0.5969,2880.0
Anomalia,0.0167,0.1705,-0.0484,-0.4556,2880.0
Anomalia,0.0089,0.1607,0.0483,0.0035,2640.0
Anomalia,0.0166,0.162,-0.0535,-0.0245,2640.0
Anomalia,0.0179,0.1458,-0.1179,0.2622,3120.0
Anomalia,0.0142,0.1121,0.0685,-0.701,3120.0
Anomalia,0.0202,0.1365,0.115,-0.6665,2880.0
Anomalia,0.016,0.1559,0.1784,-0.7194,2880.0
Anomalia,0.0158,0.1694,0.1817,-0.7847,2880.0
Anomalia,0.0232,0.1828,0.1046,-0.9933,2880.0
Anomalia,0.0171,0.1665,0.1518,-0.6353,2880.0
Anomalia,0.0178,0.1559,0.1465,-0.6535,2880.0
Anomalia,0.025,0.1544,0.136,-0.1724,3360.0
Anomalia,0.0244,0.1869,0.1274,0.4327,2640.0
Anomalia,0.0241,0.1924,0.0959,0.0943,2880.0
Anomalia,0.0213,0.1887,0.0822,0.2861,2880.0
Anomalia,0.0073,0.172,0.1734,0.834,2640.0
Anomalia,0.01,0.1039,-0.4908,-0.8121,3120.0
Anomalia,0.018,0.0927,-0.737,-0.1663,2880.0
Anomalia,0.0194,0.0868,-0.422,-0.1686,3360.0
Anomalia,0.0273,0.0771,0.2784,-0.6134,2640.0
Anomalia,0.0154,0.0807,0.6823,-0.3931,3120.0
Anomalia,0.0121,0.0858,0.743,-0.1157,3360.0
Anomalia,0.0132,0.0814,0.7341,0.1441,3360.0
Anomalia,0.0095,0.1095,0.2456,0.0525,3360.0
Anomalia,0.0263,0.122,-0.0154,-0.325,3360.0
Anomalia,0.0159,0.1389,-0.0583,-0.4164,3120.0
Anomalia,0.0198,0.1483,-0.1291,-0.7956,3360.0
Anomalia,0.0185,0.1379,-0.0783,-0.6534,3360.0
Anomalia,0.0089,0.1367,-0.0329,-0.633,3600.0
Anomalia,0.0218,0.1453,-0.2368,-0.3846,3120.0
Anomalia,0.0156,0.1522,-0.2161,-0.6109,2640.0
Anomalia,0.0181,0.1485,-0.2834,-0.4033,2880.0
Anomalia,0.0223,0.1437,-0.3754,-0.2436,2880.0
Anomalia,0.0139,0.1094,-0.3007,-0.2824,2880.0
Anomalia,0.0137,0.0871,-0.0255,-0.3566,3360.0
Anomalia,0.0205,0.0907,-0.0333,-0.3979,3120.0
Anomalia,0.0141,0.1171,0.2742,0.578,2880.0
Anomalia,0.0282,0.1432,0.2626,-0.0087,2880.0
Anomalia,0.0241,0.1499,0.2203,-0.3781,2880.0
Anomalia,0.0161,0.1446,0.3868,-0.1286,3360.0
Anomalia,0.0187,0.1361,0.358,-0.1877,3360.0
Anomalia,0.0064,0.1199,0.2052,-0.7227,2880.0
Anomalia,0.0156,0.1551,0.087,-0.1029,2880.0
Anomalia,0.0247,0.1618,0.0645,-0.243,2880.0
Anomalia,0.0226,0.1538,0.0578,0.0782,2880.0
Anomalia,0.0201,0.1538,0.0691,0.0785,3120.0
Anomalia,0.0167,0.1295,0.0536,-0.3921,3120.0
Anomalia,0.0065,0.1233,-0.201,-0.5198,3120.0
Anomalia,0.0173,0.1214,-0.3208,-0.3007,2880.0
Anomalia,0.0191,0.1162,-0.4372,0.0199,3360.0
Anomalia,0.0215,0.0954,-0.4418,0.0694,3360.0
Anomalia,0.0239,0.0907,-0.18,-0.37,3360.0
Anomalia,0.0056,0.0872,-0.2993,-0.5639,2640.0
Anomalia,0.0201,0.0942,-0.067,-0.5237,2640.0
Anomalia,0.0176,0.0965,-0.0647,-0.5702,2640.0
Anomalia,0.0115,0.1155,-0.1832,-0.5475,3120.0
Anomalia,0.0279,0.1402,-0.159,-0.5012,3120.0
Anomalia,0.0115,0.1417,0.0304,-0.6502,3360.0
Anomalia,0.0132,0.1462,0.0374,-0.8043,3360.0
Anomalia,0.0213,0.1368,0.0458,-0.6873,3360.0
Anomalia,0.0162,0.1201,0.0029,-0.7744,3360.0
Anomalia,0.0128,0.1194,-0.1437,-0.2601,3360.0
Anomalia,0.025,0.1183,-0.2793,0.0512,3360.0
Anomalia,0.0116,0.1254,-0.1931,-0.2591,3360.0
Anomalia,0.0181,0.1529,0.0695,-0.2448,2880.0
Anomalia,0.0225,0.1466,0.1684,-0.1777,2880.0
Anomalia,0.0035,0.1432,0.3747,0.0185,2640.0
Anomalia,0.022,0.1314,0.2608,0.6809,3120.0
Anomalia,0.014,0.0834,-0.1966,-0.7344,3120.0
Anomalia,0.0191,0.0986,-0.1915,-0.4931,3120.0
Anomalia,0.0193,0.118,-0.5823,0.2616,2880.0
Anomalia,0.0158,0.1465,-0.2171,-0.5449,2880.0
Anomalia,0.0155,0.1533,-0.1402,-0.7718,2880.0
Anomalia,0.0148,0.1524,-0.0153,-0.5866,2880.0
Anomalia,0.0233,0.1435,0.1587,-0.647,2880.0
Anomalia,0.0234,0.1283,0.2042,-0.7266,2640.0
Anomalia,0.0124,0.1364,0.0794,-0.9104,2880.0
Anomalia,0.0171,0.1241,-0.2153,-0.7798,2880.0
Anomalia,0.0164,0.1361,-0.2563,-0.6486,3120.0
Anomalia,0.0176,0.1277,-0.3336,-0.3902,3120.0
Anomalia,0.0312,0.1313,-0.247,-0.3347,3120.0
Anomalia,0.0151,0.1372,-0.0441,-0.7979,3120.0
Anomalia,0.0145,0.1166,0.0313,-0.7973,3120.0
Anomalia,0.0211,0.1247,0.0927,-0.9558,2880.0
Anomalia,0.0146,0.102,0.1022,-0.7545,3360.0
Anomalia,0.0294,0.1042,0.0814,-0.9947,2880.0
Anomalia,0.0227,0.1054,0.19,-0.9875,2880.0
Anomalia,0.01,0.105,0.0736,-0.8258,2880.0
Anomalia,0.0143,0.1302,0.1744,-0.6727,3360.0
Anomalia,0.011,0.1266,0.2906,-0.4056,3360.0
Anomalia,0.0154,0.1329,0.2224,-0.5852,3360.0
Anomalia,0.0273,0.128,0.0947,-0.4275,3360.0
Anomalia,0.0214,0.1311,-0.3314,-0.1629,2640.0
Anomalia,0.0173,0.1523,-0.4332,-0.3057,2880.0
Anomalia,0.0192,0.1474,-0.5137,-0.027,2640.0
