Scenario,AccX_Mean,AccX_Std,AccX_Max,AccX_Min,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0048,0.5514,1.4628,-1.3676,0.5514,0.0977,0.288,3360.0
Anomalia,0.0256,0.4407,1.4461,-1.3676,0.4414,0.2812,1.8554,3360.0
Anomalia,-0.0015,0.2809,0.659,-0.6803,0.2809,0.0751,-0.7367,3360.0
Anomalia,0.0057,0.2741,0.6794,-0.6803,0.2742,0.1921,-0.433,3360.0
Anomalia,0.0163,0.2779,0.6794,-0.6803,0.2784,0.1535,-0.495,3360.0
Anomalia,-0.0274,0.9755,3.7364,-3.4509,0.9759,-0.1119,4.9043,2880.0
Anomalia,0.0084,1.1939,3.7364,-3.4509,1.1939,0.0986,1.9038,2880.0
Anomalia,0.0162,1.3715,3.7364,-3.4509,1.3716,0.0699,0.3556,3360.0
Anomalia,0.0082,1.3937,3.7364,-3.4509,1.3937,0.0827,0.1581,3360.0
Anomalia,0.0565,1.0541,3.2957,-2.5286,1.0556,0.2412,0.8131,3360.0
Anomalia,0.0154,0.7949,2.6872,-2.5286,0.795,0.1043,1.9849,3360.0
Anomalia,0.0101,0.4016,1.0083,-0.8939,0.4017,0.0949,-0.2629,3600.0
Anomalia,0.008,0.3131,1.0083,-0.8259,0.3132,0.2733,0.6902,2880.0
Anomalia,0.0115,0.2279,0.535,-0.5768,0.2282,-0.0972,-0.2596,2880.0
Anomalia,-0.0356,1.0854,4.2731,-4.3369,1.086,-0.267,6.4878,3360.0
Anomalia,0.0317,1.3715,4.2731,-4.3369,1.3719,0.0325,2.2954,3360.0
Anomalia,0.0009,1.6365,4.2731,-4.3369,1.6365,0.0539,0.2207,3360.0
Anomalia,0.0172,1.6829,4.2731,-4.3369,1.683,0.0289,-0.1009,3360.0
Anomalia,0.0574,1.3358,3.9192,-3.1534,1.3371,0.1848,0.1392,3360.0
Anomalia,-0.0103,1.0545,2.8959,-2.9455,1.0546,0.0453,0.7266,3360.0
Anomalia,0.032,0.5586,1.4335,-1.1756,0.5595,0.042,-0.3017,3360.0
Anomalia,-0.0039,0.4339,1.1447,-1.083,0.4339,-0.0973,0.0035,2880.0
Anomalia,0.0183,0.3001,0.6757,-0.7228,0.3007,-0.2871,-0.2673,2880.0
Anomalia,-0.0175,1.071,4.2117,-3.9355,1.0711,-0.2111,5.5697,2880.0
Anomalia,-0.0021,1.3008,4.2117,-3.9355,1.3008,0.0164,1.947,3360.0
Anomalia,0.0211,1.463,4.2117,-3.9355,1.4631,0.0004,0.5047,3360.0
Anomalia,0.0046,1.5097,4.2117,-3.9355,1.5097,0.0291,0.1172,3360.0
Anomalia,0.0436,1.1148,3.3741,-2.5019,1.1156,0.2068,0.1583,3360.0
Anomalia,0.0224,0.8482,2.6359,-2.5019,0.8485,0.095,0.9989,3360.0
Anomalia,-0.0025,0.4998,1.2153,-1.2324,0.4999,0.0078,-0.225,3600.0
Anomalia,0.0064,0.332,0.8956,-0.8572,0.3321,0.0313,-0.0155,2880.0
Anomalia,0.0048,0.2481,0.684,-0.5884,0.2481,0.0739,-0.3121,2880.0
Anomalia,-0.0334,0.9546,3.703,-3.6283,0.9552,-0.1481,5.7603,2880.0
Anomalia,0.0181,1.1977,3.703,-3.6283,1.1978,0.0708,2.1765,3360.0
Anomalia,0.0123,1.4473,3.703,-3.6283,1.4473,0.0748,0.1705,3360.0
Anomalia,0.0129,1.4843,3.703,-3.6283,1.4844,0.0672,-0.1172,3360.0
Anomalia,0.0495,1.1821,3.4897,-2.8016,1.1831,0.1921,0.4208,3360.0
Anomalia,0.0036,0.9444,2.7611,-2.8016,0.9445,0.114,1.2763,3360.0
Anomalia,0.0076,0.5087,1.083,-1.0934,0.5087,-0.0172,-0.759,3360.0
Anomalia,0.0124,0.3973,1.0283,-1.0796,0.3975,-0.0316,-0.2963,2880.0
Anomalia,0.0077,0.3127,0.6126,-0.5759,0.3128,0.0549,-1.111,2880.0
Anomalia,-0.0068,1.2645,5.2388,-4.9212,1.2645,-0.0361,6.8129,2880.0
Anomalia,0.0393,1.5914,5.2388,-4.9212,1.5919,0.1039,2.6591,3360.0
Anomalia,0.0047,1.881,5.2388,-4.9212,1.8811,0.1111,0.4793,3360.0
Anomalia,0.0224,1.9365,5.2388,-4.9212,1.9366,0.0768,0.118,3360.0
Anomalia,0.0379,1.5664,4.6896,-4.2109,1.5668,0.1706,0.1732,3360.0
Anomalia,-0.015,1.2235,3.4852,-3.2773,1.2236,0.0953,0.5377,3360.0
Anomalia,0.015,0.7213,1.6364,-1.5976,0.7214,0.0309,-0.2511,3360.0
Anomalia,-0.0005,0.5878,1.6364,-1.5921,0.5878,0.0574,0.6395,2880.0
Anomalia,0.0011,0.3624,0.9023,-0.8843,0.3624,-0.0936,-0.2403,2880.0
Anomalia,0.038,1.0269,4.5398,-3.6788,1.0276,0.5316,6.4947,2880.0
Anomalia,0.0199,1.5007,4.5398,-4.8114,1.5008,0.0197,2.1683,3360.0
Anomalia,0.0195,1.8476,4.5398,-4.8114,1.8477,0.0277,0.1222,3360.0
Anomalia,0.0201,1.9075,4.5398,-4.8114,1.9076,0.021,-0.2215,3360.0
Anomalia,-0.0181,1.6806,4.4801,-4.8114,1.6807,-0.042,0.296,3360.0
Anomalia,-0.0019,1.283,3.6738,-3.6896,1.283,0.0713,0.9719,3360.0
Anomalia,0.0015,0.6674,1.671,-1.777,0.6674,-0.1036,-0.2065,3600.0
Anomalia,0.005,0.4617,1.1936,-1.295,0.4617,-0.2138,0.365,2880.0
Anomalia,0.0109,0.3171,0.9119,-0.8739,0.3172,-0.0193,0.2953,2880.0
Anomalia,0.0032,0.7912,3.2051,-3.0899,0.7913,-0.0267,6.3371,2880.0
Anomalia,0.0212,1.0104,3.2051,-3.0899,1.0106,-0.0076,1.9198,3360.0
Anomalia,-0.0004,1.1735,3.2051,-3.0899,1.1735,0.021,0.2597,3360.0
Anomalia,0.0073,1.2127,3.2051,-3.0899,1.2127,0.0017,-0.1114,3360.0
Anomalia,0.0158,0.968,2.5069,-2.8504,0.9681,0.0013,-0.0262,3360.0
Anomalia,0.0033,0.7411,2.2311,-2.0458,0.7411,-0.0572,0.7978,3360.0
Anomalia,0.0149,0.4461,0.8998,-0.9962,0.4463,-0.0454,-0.6208,3600.0
Anomalia,0.0115,0.3548,0.8288,-0.752,0.355,-0.0426,-0.7035,2880.0
Anomalia,-0.0043,0.2865,0.6427,-0.6481,0.2865,0.0638,-0.4716,2880.0
Anomalia,0.0413,0.8597,3.9885,-3.2089,0.8607,0.964,7.5268,2880.0
Anomalia,0.0026,1.2447,3.9885,-3.8173,1.2447,0.2126,2.5742,3120.0
Anomalia,0.0258,1.5207,3.9885,-3.8173,1.521,0.1163,0.3079,3360.0
Anomalia,0.011,1.5654,3.9885,-3.8173,1.5654,0.1235,-0.0269,3360.0
Anomalia,-0.0283,1.3725,3.8816,-3.8173,1.3728,0.01,0.4153,3360.0
Anomalia,0.0059,1.0402,3.1166,-2.8662,1.0402,0.1135,0.9291,3360.0
Anomalia,-0.009,0.548,1.2316,-1.229,0.5481,-0.0561,-0.3708,3360.0
Anomalia,0.0223,0.4102,1.2316,-1.1243,0.4108,0.067,0.7826,2880.0
Anomalia,-0.0023,0.2435,0.5263,-0.5576,0.2436,-0.082,-0.8771,2880.0
Anomalia,0.0006,0.6891,2.9355,-3.1813,0.6891,-0.4569,8.8859,3120.0
Anomalia,-0.0048,1.1719,3.6788,-3.6759,1.1719,0.011,2.5195,3120.0
Anomalia,-0.0051,1.3729,3.6788,-3.6759,1.3729,0.0395,0.4818,3360.0
Anomalia,0.012,1.434,3.6788,-3.6759,1.4341,0.0135,-0.0155,3360.0
Anomalia,0.022,1.3095,3.6788,-3.6759,1.3097,0.0671,0.3979,3360.0
Anomalia,0.0152,0.9093,2.5207,-2.3533,0.9094,0.1045,0.3347,3360.0
Anomalia,0.012,0.5607,1.7891,-1.436,0.5608,0.1661,0.2728,3360.0
Anomalia,0.0003,0.3805,0.9444,-0.9611,0.3805,0.0129,0.3491,2880.0
Anomalia,0.0152,0.2726,0.7458,-0.6231,0.273,0.05,-0.6616,2880.0
Anomalia,-0.0182,0.8427,3.6287,-3.9521,0.8429,-0.5097,9.4865,2880.0
Anomalia,0.0074,1.4904,4.9558,-4.8686,1.4904,0.1277,2.92,3360.0
Anomalia,0.0035,1.7906,4.9558,-4.8686,1.7906,0.0816,0.5029,3360.0
Anomalia,0.001,1.8439,4.9558,-4.8686,1.8439,0.0864,0.1468,3360.0
Anomalia,0.0315,1.6919,4.9558,-4.8686,1.6922,0.1307,0.6711,3360.0
Anomalia,0.0052,1.1855,3.4171,-3.2289,1.1856,0.0408,0.6962,3360.0
Anomalia,0.0139,0.6501,1.8246,-1.5375,0.6502,0.1565,-0.1628,3600.0
Anomalia,0.0091,0.4559,1.1873,-1.141,0.456,0.0335,0.2777,2880.0
Anomalia,0.0142,0.3305,0.9544,-0.8743,0.3308,-0.0325,0.1366,2880.0
Anomalia,-0.0071,0.4742,1.7303,-2.2427,0.4743,-0.9995,6.6592,2880.0
Anomalia,0.012,0.7883,2.421,-2.418,0.7884,-0.0826,2.2806,3360.0
Anomalia,-0.0063,0.9575,2.421,-2.418,0.9575,-0.0118,0.1955,3360.0
Anomalia,0.0158,0.9771,2.421,-2.418,0.9773,-0.0592,-0.0214,3360.0
Anomalia,0.0269,0.9023,2.421,-2.418,0.9027,0.0482,0.3651,3360.0
Anomalia,0.0131,0.6483,1.9064,-1.8939,0.6484,-0.0314,0.9197,3360.0
Anomalia,0.0253,0.3571,1.03,-0.8046,0.358,0.1624,-0.3699,3360.0
Anomalia,-0.0024,0.2796,0.674,-0.6423,0.2797,-0.0032,-0.6437,2880.0
Anomalia,0.0106,0.2305,0.4799,-0.5133,0.2308,-0.0037,-0.9103,2880.0
Anomalia,-0.01,0.6049,2.413,-2.8066,0.6049,-0.4691,8.0158,2880.0
Anomalia,0.0009,1.0524,3.314,-3.3124,1.0524,0.1522,2.7758,2880.0
Anomalia,0.006,1.2542,3.314,-3.3124,1.2542,0.1094,0.5077,3360.0
Anomalia,0.0102,1.282,3.314,-3.3124,1.2821,0.0954,0.2293,3360.0
Anomalia,0.0208,1.1759,3.314,-3.3124,1.1761,0.1729,0.7977,3360.0
Anomalia,0.0122,0.8079,2.4351,-2.2019,0.808,0.0952,0.9424,3360.0
Anomalia,0.0102,0.4286,1.0638,-0.9499,0.4287,0.0552,-0.5501,3360.0
Anomalia,0.0147,0.3425,0.8355,-0.8142,0.3429,-0.0035,-0.4191,2880.0
Anomalia,0.019,0.2545,0.5989,-0.447,0.2552,0.0887,-0.9388,2880.0
Anomalia,-0.0401,0.7951,3.3111,-3.9496,0.7961,-1.0059,10.6904,2880.0
Anomalia,0.0265,1.6192,5.1616,-5.1674,1.6194,0.0854,2.5991,3360.0
Anomalia,-0.0299,1.9489,5.1616,-5.1674,1.9492,0.1082,0.4128,3360.0
Anomalia,0.0212,2.0566,5.1616,-5.1674,2.0567,0.0538,-0.1636,3360.0
Anomalia,0.0586,1.9652,5.1616,-5.1674,1.966,0.0824,0.0403,3360.0
Anomalia,-0.0051,1.3848,3.8708,-3.7184,1.3849,0.0682,0.4318,3360.0
Anomalia,0.0471,0.8651,2.7632,-2.2411,0.8664,0.2443,0.4846,3360.0
Anomalia,-0.0122,0.5894,1.4757,-1.5187,0.5896,-0.0242,0.0719,2880.0
Anomalia,0.0091,0.3638,0.8451,-0.8952,0.3639,-0.0479,-0.6715,2880.0
Anomalia,-0.0211,0.5928,2.1948,-2.7861,0.5932,-0.9656,6.6764,2880.0
Anomalia,0.0243,0.947,3.1559,-2.8963,0.9473,-0.0129,2.4406,2880.0
Anomalia,0.0085,1.1608,3.1559,-2.8963,1.1608,0.017,0.2597,3360.0
Anomalia,0.0292,1.2083,3.1559,-2.8963,1.2087,-0.0266,-0.1763,3360.0
Anomalia,0.0393,1.1363,3.1559,-2.8963,1.137,0.0978,-0.0876,3360.0
Anomalia,-0.0085,0.8593,2.3362,-2.1768,0.8593,0.056,0.1624,3360.0
Anomalia,0.0158,0.5202,1.179,-1.0817,0.5205,0.0025,-0.6243,3360.0
Anomalia,0.0016,0.4388,0.9398,-1.0141,0.4388,-0.0594,-0.6299,2880.0
Anomalia,0.0152,0.3095,0.7124,-0.7675,0.3098,0.0632,-0.3481,2880.0
Anomalia,0.0217,0.5357,2.2536,-2.585,0.5361,-0.2318,6.4999,2880.0
Anomalia,0.0165,1.0293,3.0244,-3.2085,1.0295,-0.1216,2.3057,3120.0
Anomalia,0.0117,1.2445,3.0244,-3.2085,1.2445,-0.0366,0.3988,3360.0
Anomalia,0.017,1.3025,3.0244,-3.2085,1.3026,-0.0552,-0.0798,3360.0
Anomalia,0.0115,1.2499,3.0244,-3.2085,1.25,-0.0307,0.1474,3360.0
Anomalia,0.016,0.885,2.5115,-2.5382,0.8851,0.0259,1.0859,3360.0
Anomalia,0.0114,0.5139,1.5821,-1.9189,0.514,-0.1531,1.22,3360.0
Anomalia,0.0006,0.372,0.9457,-0.8685,0.372,0.064,-0.3948,2880.0
Anomalia,0.0008,0.2669,0.5843,-0.6736,0.2669,-0.2128,-0.7398,2880.0
Anomalia,0.0121,0.5484,2.7786,-2.7164,0.5486,0.7682,10.059,2880.0
Anomalia,0.0124,1.1991,3.9622,-3.8791,1.1992,0.1074,3.0287,2880.0
Anomalia,0.0324,1.4214,3.9622,-3.8791,1.4218,0.0467,0.7248,3360.0
Anomalia,0.0143,1.4969,3.9622,-3.8791,1.497,0.0491,0.1245,3360.0
Anomalia,0.009,1.46,3.9622,-3.8791,1.46,0.0234,0.221,3360.0
Anomalia,0.0037,1.0049,2.7064,-2.6772,1.0049,0.0094,0.2986,3360.0
Anomalia,0.0034,0.6418,1.7044,-2.0737,0.6418,-0.2656,0.5187,3360.0
Anomalia,0.0046,0.4964,1.1677,-1.1276,0.4964,-0.0635,-0.3917,3360.0
Anomalia,0.0121,0.3625,0.7992,-0.9115,0.3628,-0.3393,-0.3266,2880.0
Anomalia,0.0415,0.589,3.1045,-1.9393,0.5904,1.4165,8.8351,2880.0
Anomalia,-0.0051,1.5601,4.9934,-5.1374,1.5601,0.1244,2.7754,3120.0
Anomalia,0.049,1.849,4.9934,-5.1374,1.8497,0.0408,0.6511,3360.0
Anomalia,0.0015,1.9581,4.9934,-5.1374,1.9581,0.0758,0.0152,3360.0
Anomalia,-0.0078,1.9428,4.9934,-5.1374,1.9428,0.0481,0.0269,3360.0
Anomalia,0.0287,1.316,3.5982,-3.5832,1.3163,0.0056,0.4663,3360.0
Anomalia,-0.0182,0.8431,2.2795,-2.7486,0.8433,-0.2051,0.5745,3360.0
Anomalia,0.0196,0.5472,1.4298,-1.3484,0.5475,-0.0477,-0.0642,2880.0
Anomalia,-0.0036,0.3558,0.8756,-0.7838,0.3558,-0.0767,-0.7081,2880.0
Anomalia,0.0097,0.3452,1.224,-0.9373,0.3453,0.1655,0.6153,2880.0
Anomalia,0.0039,0.5374,1.5512,-1.5053,0.5374,-0.0378,1.0564,2880.0
Anomalia,0.0139,0.6091,1.5512,-1.5053,0.6093,-0.0136,0.0794,3360.0
Anomalia,0.0107,0.6227,1.5512,-1.5053,0.6228,-0.0246,-0.1119,3360.0
Anomalia,0.0057,0.5962,1.5512,-1.5053,0.5962,-0.0693,0.1549,3360.0
Anomalia,0.0152,0.4074,1.2311,-1.098,0.4076,0.0438,0.776,3360.0
Anomalia,0.0026,0.2623,0.7007,-0.8568,0.2623,-0.311,0.2707,3600.0
Anomalia,0.0154,0.2291,0.434,-0.4958,0.2296,-0.0249,-0.9606,3600.0
Anomalia,0.0119,0.2158,0.434,-0.4958,0.2161,-0.0404,-0.8405,2880.0
Anomalia,-0.0082,0.3441,1.3238,-1.873,0.3442,-1.6906,9.1266,3600.0
Anomalia,0.0182,1.0646,3.5006,-3.2886,1.0647,0.051,2.866,3120.0
Anomalia,-0.0131,1.2458,3.5006,-3.2886,1.2459,0.0591,0.8303,3360.0
Anomalia,0.0114,1.3108,3.5006,-3.2886,1.3108,0.041,0.2345,3360.0
Anomalia,0.0327,1.3115,3.5006,-3.2886,1.3119,0.0279,0.1819,3360.0
Anomalia,-0.0049,0.8483,2.5825,-2.3696,0.8483,0.0761,0.9946,3360.0
Anomalia,0.0323,0.5448,1.9873,-1.4323,0.5458,0.4837,1.2481,3360.0
Anomalia,0.0007,0.3543,1.0325,-0.8317,0.3543,0.1919,0.4546,2880.0
Anomalia,0.0068,0.2355,0.6631,-0.5212,0.2356,0.0161,-0.2755,2880.0
Anomalia,-0.0047,0.3621,0.9799,-1.921,0.3621,-2.1134,9.923,3360.0
Anomalia,0.0319,1.3445,4.1813,-4.3616,1.3448,-0.0492,2.839,3360.0
Anomalia,-0.0109,1.5536,4.1813,-4.3616,1.5536,-0.0354,0.8307,3360.0
Anomalia,0.0175,1.7112,4.1813,-4.3616,1.7113,-0.035,-0.1188,3360.0
Anomalia,0.0291,1.724,4.1813,-4.3616,1.7242,-0.033,-0.2142,3360.0
Anomalia,-0.0167,1.1493,2.9288,-3.1805,1.1494,0.0053,0.3068,3360.0
Anomalia,0.0397,0.854,2.9288,-2.6505,0.8549,0.1947,1.6987,3360.0
Anomalia,0.0077,0.4611,1.2115,-1.0988,0.4612,0.134,0.2775,3360.0
Anomalia,0.0195,0.3237,0.9912,-0.7583,0.3242,0.1218,-0.1864,2880.0
Anomalia,0.0144,0.3983,2.0236,-1.7465,0.3986,-0.5186,6.1528,2880.0
Anomalia,0.0166,1.2344,4.2781,-4.107,1.2345,-0.0023,3.2974,2880.0
Anomalia,-0.0097,1.474,4.2781,-4.107,1.474,0.0134,0.7921,3360.0
Anomalia,0.0158,1.5537,4.2781,-4.107,1.5537,0.002,0.1814,3360.0
Anomalia,0.0166,1.5575,4.2781,-4.107,1.5575,0.0061,0.125,3360.0
Anomalia,0.005,1.033,2.8362,-2.7607,1.033,0.0301,0.5127,3360.0
Anomalia,0.0298,0.6557,2.3588,-1.6572,0.6563,0.3719,0.8643,3360.0
Anomalia,0.0107,0.4308,0.9415,-1.0083,0.4309,-0.0483,-0.4914,2880.0
Anomalia,0.0081,0.2969,0.7833,-0.6005,0.297,0.2048,-0.635,2880.0
Anomalia,-0.0092,0.3651,0.8334,-1.6869,0.3652,-1.2356,4.5453,2880.0
Anomalia,0.0253,1.1938,3.8724,-3.771,1.1941,0.0281,2.7885,2880.0
Anomalia,-0.0184,1.392,3.8724,-3.771,1.3921,0.0455,0.8911,3360.0
Anomalia,0.0289,1.5168,3.8724,-3.771,1.517,0.0167,0.0399,3360.0
Anomalia,0.0275,1.5392,3.8724,-3.771,1.5394,0.03,-0.1345,3360.0
Anomalia,-0.0112,1.0442,2.943,-2.8875,1.0443,0.1072,0.7739,3360.0
Anomalia,0.038,0.7603,2.87,-2.2402,0.7612,0.3657,1.8494,3360.0
Anomalia,0.002,0.4874,1.0767,-1.2445,0.4874,-0.1356,-0.3167,2880.0
Anomalia,0.0196,0.3287,0.8722,-0.7053,0.3293,0.0322,-0.5412,2880.0
Anomalia,-0.0018,0.3877,0.7324,-1.954,0.3877,-1.8001,6.795,2880.0
Anomalia,-0.0089,1.3744,4.4563,-4.503,1.3745,0.0937,3.3538,2880.0
Anomalia,-0.003,1.5804,4.4563,-4.503,1.5804,0.0697,1.239,3360.0
Anomalia,0.0173,1.6904,4.4563,-4.503,1.6905,0.0493,0.3831,3360.0
Anomalia,0.0321,1.7031,4.4563,-4.503,1.7034,0.0424,0.2677,3360.0
Anomalia,0.0391,1.0936,3.2573,-2.8366,1.0943,0.0527,0.5729,3360.0
Anomalia,0.022,0.7578,2.6025,-2.3796,0.7581,0.2501,1.0624,3360.0
Anomalia,0.0034,0.5078,1.1815,-1.1994,0.5078,0.0892,-0.4629,2880.0
Anomalia,0.0055,0.3935,1.1598,-0.8664,0.3936,0.3423,-0.0252,2880.0
Anomalia,0.0223,0.3363,0.8338,-0.9607,0.337,-0.055,-0.1694,2880.0
Anomalia,-0.023,1.4262,4.6178,-4.9279,1.4264,-0.0506,3.5112,3120.0
Anomalia,0.0305,1.6706,4.6178,-4.9279,1.6709,-0.0059,1.1429,3360.0
Anomalia,0.0225,1.9361,4.6178,-4.9279,1.9363,-0.0112,-0.1465,3360.0
Anomalia,-0.0044,1.9839,4.6178,-4.9279,1.9839,0.0305,-0.3936,3360.0
Anomalia,0.0588,1.4404,3.7819,-3.7414,1.4416,0.039,0.1252,3360.0
Anomalia,-0.0038,1.1443,3.7819,-3.7414,1.1443,-0.0146,1.7771,3360.0
Anomalia,0.0133,0.5876,1.5016,-1.3751,0.5878,0.0289,0.0873,3360.0
Anomalia,0.0112,0.3863,1.247,-1.3655,0.3864,-0.0518,1.0695,2880.0
Anomalia,-0.0012,0.3329,0.7942,-1.3426,0.3329,-0.7358,1.7399,2880.0
Anomalia,0.0007,0.9068,3.1421,-2.8771,0.9068,-0.006,3.1633,2880.0
Anomalia,0.0064,1.074,3.1421,-2.8771,1.074,-0.0218,0.8423,3360.0
Anomalia,0.0145,1.157,3.1421,-2.8771,1.1571,-0.0227,0.0538,3360.0
Anomalia,0.0134,1.1668,3.1421,-2.8771,1.1669,-0.0035,-0.0577,3360.0
Anomalia,0.0232,0.7978,2.113,-2.1697,0.7981,-0.0327,0.3021,3360.0
Anomalia,0.0264,0.5526,1.8388,-1.9706,0.5532,0.0443,1.2121,3360.0
Anomalia,0.0037,0.3772,0.8017,-0.7558,0.3772,0.0791,-0.868,3600.0
Anomalia,0.0184,0.3089,0.7959,-0.5713,0.3095,0.1883,-0.6701,2880.0
Anomalia,0.0174,0.2976,0.7959,-0.8726,0.2981,0.1258,-0.2418,2880.0
Anomalia,-0.0114,0.928,3.0077,-2.895,0.9281,0.1633,2.6625,2880.0
Anomalia,0.0472,1.0761,3.0077,-2.895,1.0772,0.0705,0.9818,3360.0
Anomalia,0.0039,1.1926,3.0077,-2.895,1.1926,0.0882,0.0257,3360.0
Anomalia,0.0134,1.2159,3.0077,-2.895,1.2159,0.0643,-0.1871,3360.0
Anomalia,0.029,0.8503,2.4527,-2.3225,0.8508,0.0244,0.797,3360.0
Anomalia,-0.0107,0.6452,2.0654,-2.2636,0.6453,-0.2346,1.6443,3360.0
Anomalia,0.0188,0.3902,0.9557,-0.8464,0.3906,-0.0362,-0.6708,2880.0
Anomalia,0.0084,0.2803,0.6444,-0.694,0.2804,-0.1735,-0.3276,2880.0
Anomalia,0.0119,0.2349,0.6273,-0.5951,0.2352,-0.0929,-0.061,2880.0
Anomalia,0.0508,1.1906,4.2105,-4.0139,1.1917,0.2006,4.4136,3120.0
Anomalia,0.0018,1.3604,4.2105,-4.0139,1.3604,0.0994,1.9201,3360.0
Anomalia,0.0296,1.5666,4.2105,-4.0139,1.5668,0.0496,0.2467,3360.0
Anomalia,0.0049,1.6011,4.2105,-4.0139,1.6011,0.0834,-0.008,3360.0
Anomalia,-0.0212,1.111,2.7786,-2.9326,1.1112,-0.0625,0.0908,3360.0
Anomalia,0.0201,0.8983,2.7786,-2.6659,0.8985,0.1103,1.3761,3360.0
Anomalia,-0.0011,0.4559,0.9073,-1.0738,0.4559,-0.1832,-0.174,3360.0
Anomalia,0.0204,0.328,0.8914,-0.9465,0.3286,0.0985,0.5272,2880.0
Anomalia,0.0122,0.2332,0.52,-0.5271,0.2335,0.0044,-0.7616,2880.0
Anomalia,0.0578,1.2959,4.7413,-4.4838,1.2972,0.1622,4.6285,2880.0
Anomalia,-0.0108,1.5152,4.7413,-4.4838,1.5152,0.0599,1.705,3360.0
Anomalia,0.0266,1.7282,4.7413,-4.4838,1.7284,0.0181,0.2566,3360.0
Anomalia,-0.001,1.7671,4.7413,-4.4838,1.7671,0.0572,-0.0037,3360.0
Anomalia,-0.0375,1.2409,3.2089,-3.2606,1.2415,-0.0835,0.2031,3360.0
Anomalia,0.0269,0.9833,3.2089,-3.2606,0.9837,0.1064,1.7866,3360.0
Anomalia,-0.0012,0.5185,1.2357,-1.3976,0.5185,-0.1249,-0.1025,3600.0
Anomalia,0.0253,0.3704,1.1043,-1.0826,0.3713,-0.0435,0.5611,2880.0
Anomalia,0.022,0.2853,0.7988,-0.7399,0.2861,0.001,0.3716,2880.0
Anomalia,0.0285,0.6493,2.221,-2.0967,0.6499,-0.005,3.364,2880.0
Anomalia,-0.007,0.7469,2.221,-2.0967,0.7469,-0.0889,1.3067,3360.0
Anomalia,-0.0008,0.8431,2.221,-2.0967,0.8431,-0.0514,0.1672,3360.0
Anomalia,0.0115,0.8528,2.221,-2.0967,0.8529,-0.0861,0.0369,3360.0
Anomalia,-0.0016,0.5983,1.6063,-1.6631,0.5983,-0.276,0.7203,3360.0
Anomalia,0.0298,0.4788,1.6063,-1.6393,0.4797,0.0256,2.1109,2880.0
Anomalia,0.019,0.2645,0.5751,-0.4603,0.2652,0.0486,-1.0711,2880.0
Anomalia,0.0082,0.2348,0.472,-0.4603,0.2349,0.0169,-0.9685,2880.0
Anomalia,0.0182,0.2149,0.5743,-0.4111,0.2156,0.0513,-0.6764,2880.0
Anomalia,0.0454,1.0,3.4968,-3.2953,1.001,0.2072,4.011,2880.0
Anomalia,-0.0131,1.152,3.4968,-3.2953,1.1521,0.0753,1.628,2880.0
Anomalia,0.0322,1.3047,3.4968,-3.2953,1.305,0.0406,0.2751,3360.0
Anomalia,0.0024,1.3334,3.4968,-3.2953,1.3334,0.0947,0.022,3360.0
Anomalia,-0.023,0.9215,2.5441,-2.4176,0.9218,-0.0556,0.4793,3360.0
Anomalia,0.0362,0.7289,2.5441,-2.2678,0.7298,0.3151,1.9944,3360.0
Anomalia,-0.0008,0.4123,0.8655,-0.9519,0.4123,-0.1623,-0.594,3360.0
Anomalia,0.0289,0.3119,0.8655,-0.8322,0.3132,-0.0929,-0.2779,2880.0
Anomalia,0.0081,0.2475,0.5283,-0.4795,0.2477,0.0481,-1.0221,2880.0
Anomalia,0.0481,1.4218,5.1595,-5.1699,1.4226,0.3146,5.1254,2880.0
Anomalia,-0.0279,1.6688,5.1595,-5.1699,1.6691,0.1638,2.0285,3360.0
Anomalia,0.0273,1.9919,5.1595,-5.1699,1.9921,0.0785,0.097,3360.0
Anomalia,0.0071,2.0375,5.1595,-5.1699,2.0375,0.0942,-0.1539,3360.0
Anomalia,-0.0184,1.5089,3.7122,-3.7752,1.509,-0.0447,0.0413,3360.0
Anomalia,0.0474,1.2331,3.7122,-3.6813,1.234,0.0898,1.4142,3360.0
Anomalia,-0.0111,0.5963,1.2954,-1.4778,0.5964,-0.0992,-0.194,3600.0
Anomalia,0.0217,0.4421,1.2954,-1.2374,0.4427,0.1434,0.3503,2880.0
Anomalia,0.0111,0.3118,0.6619,-0.6919,0.312,-0.256,-0.7327,2880.0
Anomalia,0.0155,0.8539,3.1692,-2.8504,0.854,0.0464,4.1236,2880.0
Anomalia,-0.0068,1.0148,3.1692,-2.8504,1.0148,0.0336,1.3717,3360.0
Anomalia,0.0245,1.1481,3.1692,-2.8504,1.1484,0.0014,0.147,3360.0
Anomalia,0.0056,1.1766,3.1692,-2.8504,1.1767,0.043,-0.127,3360.0
Anomalia,0.0061,0.8691,2.2611,-2.1276,0.8691,0.0254,0.0533,3360.0
Anomalia,0.0233,0.6586,2.2098,-2.1276,0.659,0.1715,1.7089,3360.0
Anomalia,-0.0034,0.3816,0.8777,-0.9878,0.3816,-0.02,-0.5003,3360.0
Anomalia,0.0136,0.3104,0.7099,-0.712,0.3107,0.1392,-0.4789,2880.0
Anomalia,0.0216,0.2719,0.7099,-0.6243,0.2727,0.0765,-0.3934,2880.0
Anomalia,-0.0193,0.8275,3.0165,-2.9643,0.8278,-0.2867,4.3566,2880.0
