Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.013,0.2989,0.0535,-0.7078,2880.0
Anomalia,-0.0447,0.7665,-1.2492,10.0509,2880.0
Anomalia,0.022,1.323,0.0089,3.0404,3360.0
Anomalia,-0.0043,1.6104,0.0519,0.4771,3360.0
Anomalia,0.0215,1.6685,0.0114,0.0538,3360.0
Anomalia,0.0636,1.5419,0.115,0.3798,3360.0
Anomalia,-0.0056,1.1153,0.0864,0.4235,3360.0
Anomalia,0.0267,0.6224,0.0858,-0.2658,3360.0
Anomalia,-0.007,0.4468,0.0569,0.0889,2880.0
Anomalia,0.013,0.2978,-0.0797,-0.4274,2880.0
Anomalia,-0.0276,0.5757,-0.983,8.4901,2880.0
Anomalia,0.0136,1.0182,0.0606,2.5942,3360.0
Anomalia,0.001,1.2025,0.0621,0.4969,3360.0
Anomalia,0.0215,1.2351,0.0275,0.1697,3360.0
Anomalia,0.0472,1.145,0.113,0.5559,3360.0
Anomalia,0.0029,0.7802,0.0575,0.7866,3360.0
Anomalia,0.0213,0.4428,0.1808,-0.2192,3360.0
Anomalia,-0.0116,0.372,-0.1095,-0.6426,2880.0
Anomalia,0.017,0.2765,-0.0453,-0.7541,2880.0
Anomalia,0.0196,0.6564,0.0472,10.9871,2880.0
Anomalia,0.0331,1.3805,0.0433,3.1057,3120.0
Anomalia,0.03,1.6621,0.022,0.6571,3360.0
Anomalia,0.006,1.735,0.0427,0.132,3360.0
Anomalia,0.0124,1.6863,0.0352,0.2231,3360.0
Anomalia,-0.0031,1.1786,0.0113,0.3692,3360.0
Anomalia,0.0153,0.7248,-0.1602,-0.2411,3360.0
Anomalia,0.0106,0.5632,0.0895,0.0529,2880.0
Anomalia,0.0041,0.3523,-0.164,-0.1901,2880.0
Anomalia,0.0423,0.5588,1.3823,8.9862,3120.0
Anomalia,-0.0176,1.4782,0.1214,2.5225,3120.0
Anomalia,0.0629,1.7606,0.0559,0.5566,3360.0
Anomalia,0.0016,1.9053,0.0766,-0.2096,3360.0
Anomalia,-0.0037,1.9009,0.0516,-0.2523,3360.0
Anomalia,0.0335,1.3285,0.054,0.4441,3360.0
Anomalia,-0.0349,0.9109,-0.2903,1.0799,3360.0
Anomalia,0.0232,0.5517,0.0875,0.1867,2880.0
Anomalia,0.004,0.3306,-0.2887,-0.3575,2880.0
Anomalia,0.0217,0.4864,1.0623,7.7827,2880.0
Anomalia,0.0161,1.024,0.1347,2.8699,3360.0
Anomalia,0.0224,1.2338,0.0596,0.4906,3360.0
Anomalia,-0.0062,1.2737,0.1039,0.1134,3360.0
Anomalia,-0.0063,1.2252,0.0418,0.3779,3360.0
Anomalia,0.0074,0.8321,-0.032,0.6742,3360.0
Anomalia,0.0011,0.4648,-0.2263,-0.3663,3600.0
Anomalia,0.0228,0.3868,0.0182,-0.9575,2880.0
Anomalia,0.0141,0.3235,0.1032,-0.71,2880.0
Anomalia,-0.0055,0.4282,-0.4462,5.1755,3120.0
Anomalia,0.0158,1.1231,0.0513,2.4972,3120.0
Anomalia,-0.0067,1.2929,0.076,0.795,3360.0
Anomalia,0.008,1.3683,0.0709,0.1722,3360.0
Anomalia,0.0272,1.3645,0.0476,0.1495,3360.0
Anomalia,-0.0027,0.888,0.1514,0.9539,3360.0
Anomalia,0.0199,0.5884,0.3663,1.9159,3600.0
Anomalia,0.0067,0.3663,-0.0889,0.7017,2880.0
Anomalia,0.0097,0.229,-0.2779,0.2028,2880.0
Anomalia,0.0001,0.3297,-2.1324,9.6596,3360.0
Anomalia,0.0251,1.2968,-0.0495,3.0973,3360.0
Anomalia,-0.0158,1.4677,0.0041,1.1836,3360.0
Anomalia,0.0178,1.5862,0.0027,0.2724,3360.0
Anomalia,0.0205,1.6109,0.013,0.0761,3360.0
Anomalia,-0.003,1.0248,0.1316,0.3226,3360.0
Anomalia,0.0421,0.7684,0.3686,1.1902,3360.0
Anomalia,0.009,0.4839,0.012,0.2552,3600.0
Anomalia,0.019,0.3298,0.2623,0.0249,2880.0
Anomalia,-0.0206,0.3872,-2.0025,7.894,2880.0
Anomalia,0.0342,1.5596,0.1487,3.2179,2880.0
Anomalia,-0.0383,1.8169,0.1366,1.0161,3360.0
Anomalia,0.0328,1.974,0.0742,0.0874,3360.0
Anomalia,0.0404,1.9968,0.0732,-0.0555,3360.0
Anomalia,-0.0189,1.3264,0.101,0.352,3360.0
Anomalia,0.059,0.9548,0.4073,1.2233,3360.0
Anomalia,-0.0172,0.5449,0.0854,-0.1367,2880.0
Anomalia,0.016,0.385,0.1518,-0.1959,2880.0
Anomalia,0.0103,0.3167,0.0139,-0.2023,2880.0
Anomalia,0.0155,0.5083,-0.0473,1.2672,3360.0
Anomalia,0.0108,0.5859,-0.0269,0.053,3360.0
Anomalia,0.0244,0.5896,-0.0753,0.0367,3360.0
Anomalia,0.0108,0.5845,-0.0062,0.1057,3360.0
Anomalia,0.0064,0.3946,0.0051,0.7229,3360.0
Anomalia,0.0171,0.2625,0.0252,0.1233,3360.0
Anomalia,0.0028,0.2314,-0.1477,-0.8498,3360.0
Anomalia,0.0146,0.2187,-0.1043,-0.9082,3360.0
Anomalia,-0.0098,0.311,-2.1489,8.4713,2880.0
Anomalia,0.0169,1.1558,-0.0172,3.1949,2880.0
Anomalia,-0.0131,1.3444,0.0403,1.0439,3360.0
Anomalia,0.038,1.433,-0.0131,0.2812,3360.0
Anomalia,0.0274,1.4475,0.0253,0.1395,3360.0
Anomalia,0.0032,0.9389,0.163,0.6774,3360.0
Anomalia,0.0292,0.6462,0.4534,0.9794,3360.0
Anomalia,-0.0103,0.4346,-0.0339,-0.5052,2880.0
Anomalia,0.0243,0.3001,0.006,-0.4481,2880.0
Anomalia,0.0007,0.3405,-1.5375,5.6486,2880.0
Anomalia,0.0222,1.4295,0.0226,3.2721,2880.0
Anomalia,-0.0295,1.6531,0.0186,1.1273,3360.0
Anomalia,0.0228,1.8558,0.0208,-0.0341,3360.0
Anomalia,0.0206,1.8954,0.0276,-0.262,3360.0
Anomalia,0.0032,1.3025,0.0655,0.2357,3360.0
Anomalia,0.0616,1.002,0.3388,1.5892,3360.0
Anomalia,-0.0115,0.5889,0.0218,-0.1922,3600.0
Anomalia,0.0259,0.4103,0.0962,-0.3251,2880.0
Anomalia,-0.0042,0.4068,-0.7384,1.5487,2880.0
Anomalia,0.0043,1.1688,0.16,2.8677,2880.0
Anomalia,0.0062,1.3691,0.0915,0.8087,3360.0
Anomalia,0.0227,1.4669,0.0742,0.0388,3360.0
Anomalia,0.0298,1.488,0.0693,-0.1321,3360.0
Anomalia,0.0131,1.0154,0.0591,0.0702,3360.0
Anomalia,0.0243,0.6927,0.224,0.4892,3360.0
Anomalia,-0.011,0.4812,0.0105,-0.7734,2880.0
Anomalia,0.0116,0.3599,0.0508,-0.5746,2880.0
Anomalia,0.0226,0.3458,-0.6445,1.8596,2880.0
Anomalia,-0.0106,1.1702,0.0539,2.793,3120.0
Anomalia,0.0429,1.3267,0.034,1.1325,3360.0
Anomalia,0.0129,1.4958,0.0162,0.0369,3360.0
Anomalia,0.0056,1.5265,0.0364,-0.1905,3360.0
Anomalia,0.0435,1.0505,-0.0342,0.685,3360.0
Anomalia,0.0001,0.8237,-0.2823,2.4526,3360.0
Anomalia,0.019,0.4505,-0.0728,-0.1992,3360.0
Anomalia,0.0131,0.3052,-0.272,-0.3636,2880.0
Anomalia,-0.0009,0.2817,-0.6759,2.08,2880.0
Anomalia,-0.0174,1.2083,0.1831,3.5198,2880.0
Anomalia,0.0343,1.387,0.124,1.334,3360.0
Anomalia,0.0013,1.5494,0.1023,0.1286,3360.0
Anomalia,0.0303,1.5918,0.0508,-0.1751,3360.0
Anomalia,0.0276,1.1167,0.0346,-0.1479,3360.0
Anomalia,-0.0048,0.8829,-0.1698,0.6684,3360.0
Anomalia,0.007,0.5843,-0.0088,-0.4545,3360.0
Anomalia,0.0056,0.453,-0.229,0.4732,2880.0
Anomalia,0.0198,0.3265,-0.0152,-0.3946,2880.0
Anomalia,0.0434,1.4095,0.1906,4.0232,3360.0
Anomalia,0.0249,1.6549,0.0447,1.3907,3360.0
Anomalia,0.0129,1.9372,0.0474,-0.0903,3360.0
Anomalia,0.0182,1.9849,0.0358,-0.343,3360.0
Anomalia,-0.0332,1.4672,-0.0299,-0.064,3360.0
Anomalia,0.0146,1.1825,0.0143,1.3238,3360.0
Anomalia,0.0008,0.604,-0.0275,0.0409,3360.0
Anomalia,0.0126,0.4423,-0.1592,0.6764,2880.0
Anomalia,0.0163,0.3382,0.0353,-0.3148,3360.0
Anomalia,0.0202,0.786,0.1018,3.2186,2880.0
Anomalia,0.0143,0.9214,0.0181,0.9196,3360.0
Anomalia,0.0014,0.9892,0.0314,0.2181,3360.0
Anomalia,0.012,0.9969,0.002,0.1241,3360.0
Anomalia,0.0027,0.676,-0.1558,0.4828,3360.0
Anomalia,0.0031,0.4879,-0.1125,1.9419,3360.0
Anomalia,0.0149,0.2959,-0.0915,-0.9753,3600.0
Anomalia,0.0032,0.252,-0.1536,-0.8117,2880.0
Anomalia,0.006,0.2365,-0.2228,-0.5962,2880.0
Anomalia,0.0333,0.8708,0.0868,3.8399,2880.0
Anomalia,-0.0194,1.0024,-0.0049,1.5509,2880.0
Anomalia,0.0222,1.1315,-0.0432,0.2834,3360.0
Anomalia,0.0047,1.1498,-0.0007,0.0858,3360.0
Anomalia,-0.0111,0.8037,-0.1682,0.5486,3360.0
Anomalia,0.0402,0.6426,0.1485,1.845,3360.0
Anomalia,-0.0009,0.3589,0.1147,-0.2346,2880.0
Anomalia,0.0171,0.2922,0.1784,0.9249,2880.0
Anomalia,0.0071,0.2219,0.1656,0.2919,2880.0
Anomalia,0.0223,1.033,0.2177,4.7648,3360.0
Anomalia,-0.0061,1.2062,0.0756,1.8185,3360.0
Anomalia,0.0183,1.4179,0.0379,0.0814,3360.0
Anomalia,0.0183,1.4511,0.0342,-0.1763,3360.0
Anomalia,-0.0159,1.0482,-0.0348,0.0518,3360.0
Anomalia,0.0284,0.8539,0.0856,1.4211,3360.0
Anomalia,-0.0022,0.4181,0.0547,-0.151,3360.0
Anomalia,0.0102,0.3111,-0.0125,-0.2378,2880.0
Anomalia,0.0264,0.2559,-0.0553,-0.5557,2880.0
Anomalia,0.0585,1.2917,0.078,4.6193,2880.0
Anomalia,-0.012,1.488,0.0247,1.829,3360.0
Anomalia,0.0312,1.689,0.007,0.3289,3360.0
Anomalia,0.0007,1.7283,0.0497,0.0525,3360.0
Anomalia,-0.0406,1.1864,-0.0121,0.0611,3360.0
Anomalia,0.0369,0.9423,0.2068,1.5497,3360.0
Anomalia,-0.0138,0.4909,-0.1714,0.1103,3600.0
Anomalia,0.0169,0.3361,0.0792,-0.0234,2880.0
Anomalia,0.0158,0.2665,0.0934,-0.1895,2880.0
Anomalia,0.0308,0.8657,0.1047,3.9377,2880.0
Anomalia,-0.0043,0.9932,-0.0367,1.6613,3360.0
Anomalia,0.0177,1.1411,-0.0354,0.2268,3360.0
Anomalia,0.0032,1.1615,-0.0049,0.0145,3360.0
Anomalia,-0.0123,0.8194,-0.1837,0.5361,3360.0
Anomalia,0.0189,0.6628,0.1195,1.9833,3360.0
Anomalia,0.0006,0.366,-0.0795,-1.0213,2880.0
Anomalia,0.014,0.3058,0.1,-1.0145,2880.0
Anomalia,0.0179,0.249,-0.0662,-0.7077,2880.0
Anomalia,0.0001,0.9845,-0.2048,4.7806,2880.0
Anomalia,-0.0161,1.1873,-0.0437,1.8219,2880.0
Anomalia,0.011,1.3426,-0.0233,0.382,3360.0
Anomalia,-0.0029,1.3704,0.0085,0.1264,3360.0
Anomalia,0.0242,1.0224,0.127,0.4567,3360.0
Anomalia,0.036,0.7674,0.1989,1.3175,3360.0
Anomalia,0.0122,0.4769,-0.0081,-0.7004,3360.0
Anomalia,0.0113,0.418,0.0056,-0.1496,2880.0
Anomalia,0.021,0.2907,-0.2414,0.2528,2880.0
Anomalia,-0.0507,1.177,-0.3538,6.1548,3120.0
Anomalia,0.0221,1.5112,-0.0014,2.02,3360.0
Anomalia,0.0035,1.8678,0.0417,-0.004,3360.0
Anomalia,0.0114,1.9278,0.0319,-0.3349,3360.0
Anomalia,0.0759,1.5867,0.1433,0.0187,3360.0
Anomalia,0.0018,1.2661,0.0999,1.1883,3360.0
Anomalia,0.0149,0.6288,0.1176,-0.025,3360.0
Anomalia,0.0068,0.4248,-0.0226,0.6764,2880.0
Anomalia,0.0014,0.2857,-0.0207,-1.0561,2880.0
Anomalia,-0.0102,0.9254,-0.1365,4.9812,2880.0
Anomalia,0.0201,1.1313,0.0085,1.6149,3360.0
Anomalia,0.009,1.2903,0.0319,0.186,3360.0
Anomalia,0.013,1.333,0.0185,-0.1709,3360.0
Anomalia,0.0309,1.0061,0.152,0.0036,3360.0
Anomalia,0.0134,0.7619,0.0095,1.1328,3360.0
Anomalia,0.0094,0.4448,-0.0424,0.0132,3600.0
Anomalia,0.0177,0.3107,0.0299,-0.7521,2880.0
Anomalia,0.0133,0.2584,0.1389,-0.6731,2880.0
Anomalia,0.0231,0.7345,0.3599,5.3703,3120.0
Anomalia,0.0282,0.9612,0.0052,2.0115,3120.0
Anomalia,0.0134,1.148,0.0355,0.1721,3360.0
Anomalia,0.0247,1.1805,0.0041,-0.1404,3360.0
Anomalia,-0.0002,0.9879,-0.0708,0.3149,3360.0
Anomalia,-0.0018,0.7675,0.068,0.8265,3360.0
Anomalia,0.0027,0.4207,-0.0131,-0.262,3360.0
Anomalia,0.0041,0.3212,-0.0686,1.14,2880.0
Anomalia,0.0088,0.2183,-0.073,-0.7045,3360.0
Anomalia,0.0629,0.9433,0.7071,8.0487,3360.0
Anomalia,0.0171,1.3346,-0.0465,2.7127,3360.0
Anomalia,0.0223,1.579,-0.0208,0.4786,3360.0
Anomalia,0.0052,1.6199,0.0038,0.1599,3360.0
Anomalia,-0.032,1.3678,-0.1973,0.6964,3360.0
Anomalia,0.0116,0.9944,0.0584,0.8113,3360.0
Anomalia,-0.0017,0.5309,-0.0726,-0.1277,3360.0
Anomalia,0.0286,0.3957,0.075,0.3704,2880.0
Anomalia,-0.008,0.271,-0.0054,-0.6444,2880.0
Anomalia,0.0718,1.065,1.0112,8.6002,2880.0
Anomalia,-0.004,1.5592,0.1073,2.7047,3360.0
Anomalia,0.0233,1.9063,0.0435,0.2981,3360.0
Anomalia,0.0163,1.9677,0.0426,-0.0623,3360.0
Anomalia,-0.0506,1.7217,-0.0952,0.3022,3360.0
Anomalia,0.0216,1.311,0.0161,0.5861,3360.0
Anomalia,-0.0149,0.708,-0.0234,-0.1382,3600.0
Anomalia,0.0185,0.515,0.0211,0.4877,2880.0
Anomalia,0.0024,0.3506,0.1273,-0.2797,2880.0
Anomalia,0.0224,0.3562,0.248,0.7818,3360.0
Anomalia,0.0114,0.4443,0.0978,0.2237,3360.0
Anomalia,-0.0015,0.4928,0.0658,-0.3305,3360.0
Anomalia,0.0147,0.4708,-0.0095,0.1104,3360.0
Anomalia,-0.0046,0.4071,-0.1104,0.7146,3360.0
Anomalia,0.0084,0.3105,-0.2556,1.1169,2880.0
Anomalia,0.0224,0.2013,-0.0565,-1.0917,2880.0
Anomalia,0.0074,0.2138,-0.0082,-1.047,3360.0
Anomalia,0.009,0.2032,-0.0737,-0.9602,3360.0
Anomalia,0.0462,0.7049,0.4125,6.8405,2880.0
Anomalia,-0.0023,0.9782,-0.0041,2.4056,2880.0
Anomalia,0.0252,1.1753,-0.0472,0.3195,3360.0
Anomalia,0.0123,1.1956,-0.0168,0.1061,3360.0
Anomalia,-0.0292,1.0076,-0.0972,0.7981,3360.0
Anomalia,0.0154,0.7503,0.0186,1.4815,3360.0
Anomalia,-0.007,0.3768,-0.0034,-0.795,3600.0
Anomalia,0.0185,0.3295,-0.0552,-0.6498,2880.0
Anomalia,0.0082,0.2536,0.1448,-0.6163,2880.0
Anomalia,0.0658,1.0002,0.9951,8.9852,2880.0
Anomalia,-0.0037,1.5326,0.0718,2.3974,3360.0
Anomalia,0.0164,1.8689,0.0332,0.1788,3360.0
Anomalia,0.0008,1.947,0.0447,-0.2565,3360.0
Anomalia,-0.0383,1.7413,-0.0886,-0.0146,3360.0
Anomalia,0.0314,1.305,-0.009,0.426,3360.0
Anomalia,0.0011,0.7442,-0.0499,-0.0155,3360.0
Anomalia,0.0296,0.5372,0.0324,0.4377,2880.0
Anomalia,0.0097,0.3113,0.0278,-0.6173,2880.0
Anomalia,0.0219,0.8093,0.6211,8.6821,2880.0
Anomalia,-0.0206,1.1408,0.1416,2.5435,3360.0
Anomalia,0.0124,1.3571,0.0762,0.4401,3360.0
Anomalia,0.0041,1.3993,0.0856,0.0696,3360.0
Anomalia,0.0004,1.2037,-0.0632,0.2386,3360.0
Anomalia,0.0347,0.8975,0.0676,0.7929,3360.0
Anomalia,0.0006,0.5026,0.038,-0.5747,3600.0
Anomalia,0.0103,0.3952,0.0127,-0.36,2880.0
Anomalia,0.0049,0.2766,-0.0044,-0.2942,2880.0
Anomalia,-0.0219,0.6899,-0.9275,7.453,2880.0
Anomalia,0.0233,1.2384,0.1141,2.4099,3120.0
Anomalia,-0.0065,1.4905,0.0917,0.3396,3360.0
Anomalia,0.0147,1.5435,0.0618,-0.0583,3360.0
Anomalia,0.0344,1.4336,0.1512,0.3941,3360.0
Anomalia,0.0033,1.0011,-0.011,1.03,3360.0
Anomalia,0.0294,0.545,0.225,0.423,3360.0
Anomalia,0.0036,0.3829,-0.1814,0.3736,2880.0
Anomalia,0.0155,0.2511,-0.0164,-0.6236,2880.0
Anomalia,-0.0245,0.6566,-1.0089,8.9154,2880.0
Anomalia,0.0074,1.1079,0.0307,2.869,2880.0
Anomalia,0.0033,1.3264,0.0395,0.5168,3360.0
Anomalia,0.0259,1.3601,-0.0041,0.2022,3360.0
Anomalia,0.0304,1.2462,0.1511,0.6281,3360.0
Anomalia,0.0134,0.8789,0.0317,0.66,3360.0
Anomalia,0.0092,0.499,-0.0037,-0.6762,3360.0
Anomalia,-0.0043,0.4579,-0.1209,-0.7597,2880.0
Anomalia,0.0251,0.3514,-0.1126,-0.4888,2880.0
Anomalia,0.0386,0.6659,1.1009,8.6221,3120.0
Anomalia,0.0132,1.5793,0.085,2.4539,3120.0
Anomalia,0.0336,1.8439,0.0579,0.5813,3360.0
Anomalia,0.0098,1.9675,0.0589,-0.0965,3360.0
Anomalia,-0.0078,1.933,0.0427,-0.0256,3360.0
Anomalia,0.0256,1.306,0.0158,0.4073,3360.0
Anomalia,-0.0046,0.8713,-0.1509,1.1384,3360.0
Anomalia,0.0146,0.5266,0.1303,0.9182,2880.0
Anomalia,0.0014,0.3055,-0.0554,-0.0924,2880.0
Anomalia,-0.0025,0.3868,-0.5516,5.0924,2880.0
Anomalia,0.0072,0.6443,0.0119,2.1262,3360.0
Anomalia,0.0009,0.7768,0.0308,0.1273,3360.0
Anomalia,0.013,0.7849,-0.0143,0.0167,3360.0
Anomalia,0.0115,0.7312,0.0766,0.4039,3360.0
Anomalia,0.0076,0.5093,-0.0075,1.0005,3360.0
Anomalia,0.0146,0.2817,-0.0502,-0.5979,3600.0
Anomalia,0.0005,0.2208,0.0094,-0.8432,3600.0
Anomalia,0.0147,0.1987,0.0898,-0.6996,2880.0
Anomalia,0.0345,0.4438,0.8646,10.7917,2880.0
Anomalia,0.0115,0.9998,0.0839,2.8857,3120.0
Anomalia,0.0243,1.2089,-0.0096,0.5418,3360.0
Anomalia,0.0008,1.2506,0.0335,0.1285,3360.0
Anomalia,-0.0156,1.216,0.0264,0.276,3360.0
Anomalia,0.0132,0.8275,-0.1261,0.8847,3360.0
Anomalia,-0.0012,0.4755,-0.1539,-0.2757,3360.0
Anomalia,0.0171,0.349,-0.0837,0.327,2880.0
Anomalia,0.0084,0.225,0.0013,-0.4953,2880.0
Anomalia,0.0211,0.4264,1.8353,12.7824,2880.0
Anomalia,0.008,1.0794,0.0926,2.7121,3360.0
Anomalia,0.0294,1.298,0.0263,0.4891,3360.0
Anomalia,-0.0018,1.3868,0.0438,-0.1792,3360.0
Anomalia,0.0035,1.3761,-0.0174,-0.212,3360.0
Anomalia,0.0073,0.9629,-0.0457,0.2343,3360.0
Anomalia,-0.0077,0.6421,-0.2712,0.6843,3360.0
Anomalia,0.0266,0.4286,0.0591,0.1559,2880.0
Anomalia,-0.0042,0.2811,-0.131,-0.5516,2880.0
Anomalia,0.058,0.5382,1.9402,12.3185,2880.0
Anomalia,-0.0039,1.3227,0.0149,3.2535,3360.0
Anomalia,0.0298,1.5774,-0.0027,0.752,3360.0
Anomalia,0.0018,1.6431,0.0284,0.238,3360.0
Anomalia,-0.0298,1.6123,0.0098,0.3159,3360.0
Anomalia,0.0267,1.0804,0.038,0.375,3360.0
Anomalia,-0.0048,0.6579,-0.1771,-0.2274,3360.0
Anomalia,0.0219,0.4649,-0.0098,0.0646,2880.0
Anomalia,0.0076,0.288,-0.0626,-0.121,2880.0
Anomalia,0.0287,0.4628,1.5959,10.2482,2880.0
Anomalia,-0.0075,1.132,0.1087,2.8355,3360.0
Anomalia,0.0268,1.3545,0.0274,0.5971,3360.0
Anomalia,0.0069,1.4276,0.0422,0.0083,3360.0
Anomalia,-0.0078,1.4048,0.0124,0.0712,3360.0
Anomalia,0.023,0.9496,-0.032,0.6965,3360.0
Anomalia,-0.0125,0.5972,-0.1792,0.6491,3360.0
Anomalia,0.0141,0.4243,-0.0638,-0.2452,2880.0
Anomalia,0.0059,0.2936,0.0707,-0.8652,2880.0
Anomalia,0.016,0.4932,1.1411,11.5442,2880.0
Anomalia,0.0192,1.2453,0.1035,3.031,2880.0
Anomalia,-0.0012,1.5064,0.072,0.719,3360.0
Anomalia,0.007,1.5934,0.061,0.0727,3360.0
Anomalia,0.0007,1.5778,0.0392,0.0762,3360.0
Anomalia,0.0003,1.0964,0.012,0.7572,3360.0
Anomalia,0.02,0.6825,0.1101,0.6381,3360.0
Anomalia,0.0143,0.4937,-0.0998,-0.5371,2880.0
Anomalia,-0.0037,0.3622,-0.1661,-0.519,2880.0
Anomalia,-0.0124,0.4144,-1.5019,4.5512,2880.0
Anomalia,0.0297,1.4956,-0.0147,2.778,3120.0
Anomalia,-0.0268,1.7446,-0.0028,0.8413,3360.0
Anomalia,0.0324,1.9715,-0.014,-0.2205,3360.0
Anomalia,0.0245,2.0056,0.0059,-0.4003,3360.0
Anomalia,-0.0201,1.4145,0.0764,0.3614,3360.0
Anomalia,0.0337,1.0827,0.3114,1.8689,3360.0
Anomalia,-0.006,0.582,-0.0329,-0.0037,2880.0
Anomalia,0.0215,0.3698,0.2697,0.0868,2880.0
Anomalia,0.0107,0.4221,-0.0396,4.9302,2880.0
Anomalia,0.0281,1.0935,0.0973,2.975,2880.0
Anomalia,0.0024,1.2917,0.0815,0.7071,3360.0
Anomalia,0.0098,1.3562,0.0816,0.1414,3360.0
Anomalia,0.0068,1.3543,0.0876,0.1072,3360.0
Anomalia,-0.0055,0.9006,0.0556,0.2749,3360.0
Anomalia,0.0112,0.5769,0.2886,0.422,3600.0
Anomalia,0.0104,0.4402,-0.0831,-0.8141,3600.0
Anomalia,0.0193,0.3301,-0.027,-0.7743,2880.0
Anomalia,-0.0004,0.3586,-0.9296,3.0412,3120.0
Anomalia,0.003,0.8777,0.0523,2.3379,3120.0
Anomalia,-0.0002,0.9829,0.0287,0.9774,3360.0
Anomalia,0.0178,1.0576,0.0029,0.1793,3360.0
Anomalia,0.0193,1.0632,0.0312,0.0662,3360.0
Anomalia,0.0258,0.6982,-0.0556,0.599,3360.0
Anomalia,0.0118,0.5045,0.1654,1.5436,3360.0
Anomalia,0.0024,0.3105,-0.1892,0.2256,2880.0
Anomalia,0.0147,0.2083,0.0895,-0.1804,2880.0
Anomalia,0.029,0.2067,-0.1024,2.0966,2880.0
Anomalia,-0.0162,1.3427,-0.0673,3.6414,3360.0
Anomalia,0.0333,1.4966,-0.037,1.6664,3360.0
Anomalia,0.0033,1.6637,-0.0109,0.3686,3360.0
Anomalia,-0.0078,1.6976,0.0105,0.1204,3360.0
Anomalia,0.051,1.0857,0.0496,0.141,3360.0
Anomalia,-0.0087,0.8741,-0.1326,1.4376,3360.0
Anomalia,0.0238,0.4971,-0.0122,-0.2162,3360.0
Anomalia,0.0123,0.375,0.0423,0.2912,2880.0
Anomalia,0.0132,0.2959,0.0815,-0.8556,2880.0
Anomalia,-0.0191,1.4596,0.1606,3.6782,2880.0
Anomalia,0.046,1.6863,0.1071,1.3237,3360.0
Anomalia,-0.0014,1.8906,0.0908,0.1122,3360.0
Anomalia,0.0126,1.9313,0.0685,-0.1308,3360.0
Anomalia,0.0502,1.3161,-0.0022,0.2462,3360.0
Anomalia,-0.0232,1.023,-0.1942,1.5292,3360.0
Anomalia,0.0205,0.5463,0.0447,-0.1227,3600.0
Anomalia,0.0056,0.3783,-0.2631,0.7432,2880.0
Anomalia,0.0006,0.2765,-0.1951,1.0895,2880.0
Anomalia,0.0061,0.3267,0.1934,1.1813,2880.0
Anomalia,0.0233,0.3836,0.1097,0.2209,3360.0
Anomalia,0.0006,0.4009,0.091,0.0578,3360.0
Anomalia,0.006,0.4046,0.0537,-0.0465,3360.0
Anomalia,0.0196,0.3096,-0.1563,0.822,3360.0
Anomalia,0.0056,0.2413,-0.5922,0.8322,2880.0
Anomalia,0.0198,0.1903,-0.1541,-0.7253,2880.0
Anomalia,0.0102,0.1826,-0.1399,-0.5498,2880.0
Anomalia,0.0063,0.2087,-1.0923,6.3785,2880.0
Anomalia,-0.0161,1.2184,0.1197,3.6072,2880.0
Anomalia,0.0355,1.4108,0.0687,1.3274,3360.0
Anomalia,0.0102,1.556,0.0528,0.2295,3360.0
Anomalia,0.0152,1.5886,0.0441,-0.0158,3360.0
Anomalia,0.0435,1.0637,-0.017,0.5407,3360.0
Anomalia,-0.0214,0.8061,-0.1827,1.5167,3360.0
Anomalia,0.0105,0.4871,-0.0927,-0.3956,3600.0
Anomalia,0.0081,0.3575,-0.3396,0.301,2880.0
Anomalia,0.0068,0.2922,0.2179,-0.3176,2880.0
Anomalia,0.0019,1.4874,0.1036,3.9518,2880.0
Anomalia,0.0463,1.7051,0.0806,1.5346,3360.0
Anomalia,-0.0053,1.9621,0.0943,0.0771,3360.0
Anomalia,0.0166,2.002,0.0589,-0.1522,3360.0
Anomalia,0.0251,1.386,0.0674,0.1947,3360.0
Anomalia,-0.0176,1.1073,-0.0444,1.9534,3360.0
Anomalia,0.0181,0.5621,0.031,-0.4207,3600.0
Anomalia,0.0009,0.4108,-0.1127,-0.3404,2880.0
Anomalia,0.0065,0.3358,-0.1087,-0.5795,2880.0
Anomalia,0.0048,1.0671,0.1983,3.4144,2880.0
Anomalia,0.0323,1.235,0.1178,1.1756,3360.0
Anomalia,-0.0027,1.346,0.1202,0.2152,3360.0
Anomalia,0.018,1.3803,0.073,-0.0783,3360.0
Anomalia,0.0113,0.9477,0.0003,-0.0961,3360.0
Anomalia,-0.0156,0.7015,-0.1748,0.765,3360.0
Anomalia,0.015,0.4507,0.0062,-0.5669,3600.0
Anomalia,-0.0058,0.3274,-0.1538,-0.2913,2880.0
Anomalia,0.0136,0.2651,-0.2333,-0.0441,2880.0
Anomalia,0.0586,1.2318,0.2761,4.2465,3120.0
Anomalia,-0.0007,1.421,0.1327,1.7703,3360.0
Anomalia,0.0219,1.6432,0.0781,0.2078,3360.0
Anomalia,-0.0045,1.6865,0.1128,-0.0874,3360.0
Anomalia,-0.0353,1.196,-0.0724,0.3331,3360.0
Anomalia,0.0165,0.9687,0.088,1.7125,3360.0
Anomalia,0.0071,0.5176,-0.1639,-0.4138,3360.0
Anomalia,0.0162,0.3733,-0.0996,-0.3901,2880.0
