Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0143,0.1284,0.3565,0.6763,2640.0
Anomalia,0.0141,0.1431,0.5454,0.8569,2640.0
Anomalia,0.0007,0.1712,0.7285,0.2127,2640.0
Anomalia,0.0333,0.2034,0.3523,-0.6198,2640.0
Anomalia,0.0167,0.2008,0.3584,-0.6545,2880.0
Anomalia,0.009,0.2099,0.3086,-0.9164,2880.0
Anomalia,0.0082,0.2033,0.2592,-0.857,2880.0
Anomalia,-0.0048,0.1731,0.2217,-0.7409,2640.0
Anomalia,0.0085,0.1787,0.3895,-0.5623,2400.0
Anomalia,0.0208,0.2087,0.2287,-0.2671,2880.0
Anomalia,0.0123,0.2064,0.1103,-0.0678,2880.0
Anomalia,0.0232,0.2041,-0.0275,0.0935,2640.0
Anomalia,0.0086,0.1926,-0.0787,0.3672,2400.0
Anomalia,-0.0003,0.1257,-0.8048,0.7813,2400.0
Anomalia,0.02,0.1029,-0.466,-0.2171,2640.0
Anomalia,-0.0029,0.0927,-0.2115,-0.187,2640.0
Anomalia,0.0171,0.0718,0.129,-0.2236,480.0
Anomalia,0.0184,0.0632,0.2417,0.0257,480.0
Anomalia,0.0005,0.0757,-0.0169,0.5797,2640.0
Anomalia,0.0179,0.0885,-0.1452,0.1012,2640.0
Anomalia,0.0062,0.0929,0.1658,-0.3502,2640.0
Anomalia,0.004,0.0932,0.2292,-0.3824,2640.0
Anomalia,0.0247,0.0831,0.048,-0.5603,2640.0
Anomalia,0.0041,0.0789,-0.2373,-0.2104,480.0
Anomalia,0.0103,0.075,-0.456,0.111,480.0
Anomalia,0.0159,0.0756,-0.6624,0.3251,2640.0
Anomalia,-0.0063,0.0658,-0.4825,0.4019,240.0
Anomalia,0.0212,0.0587,-0.0006,-1.0814,480.0
Anomalia,0.0196,0.0926,-0.4031,1.403,3360.0
Anomalia,0.0099,0.2641,0.6011,3.9271,3120.0
Anomalia,0.0126,0.3605,0.3949,0.6749,2880.0
Anomalia,-0.0074,0.3971,0.385,-0.2052,2640.0
Anomalia,0.0083,0.3964,0.2875,-0.2336,2640.0
Anomalia,0.0185,0.3134,0.1205,0.6222,2640.0
Anomalia,0.0139,0.2063,-0.3763,0.6535,2880.0
Anomalia,0.0291,0.1256,0.034,-0.4905,2640.0
Anomalia,0.0123,0.1986,0.1983,1.8528,2640.0
Anomalia,-0.0046,0.2277,0.122,0.8084,2640.0
Anomalia,0.0161,0.2403,-0.0022,0.2839,2640.0
Anomalia,0.006,0.2403,0.1179,0.2753,2640.0
Anomalia,0.0087,0.1735,-0.1766,1.0937,2400.0
Anomalia,0.028,0.132,0.2875,0.2234,2400.0
Anomalia,0.0005,0.0977,-0.0601,-0.3994,2400.0
Anomalia,0.0119,0.1002,-0.2563,-0.4251,2400.0
Anomalia,0.0102,0.1328,0.042,-0.4599,2640.0
Anomalia,-0.0037,0.1357,0.2122,-0.4157,2880.0
Anomalia,0.0298,0.1348,-0.1555,-0.2491,2640.0
Anomalia,0.0049,0.135,0.0783,-0.3316,2880.0
Anomalia,0.0111,0.1065,-0.2578,-0.1295,2880.0
Anomalia,0.0209,0.0982,-0.241,0.0791,2880.0
Anomalia,0.0012,0.0975,0.0693,-0.0323,3120.0
Anomalia,0.0221,0.1189,0.33,-0.1295,2640.0
Anomalia,0.0192,0.1191,0.337,-0.1369,2640.0
Anomalia,0.008,0.1191,0.4083,-0.0754,2880.0
Anomalia,0.0153,0.1257,0.1994,-0.3789,2640.0
Anomalia,-0.0039,0.1063,-0.0601,-0.4759,3120.0
Anomalia,-0.0025,0.1301,0.3988,0.7497,3120.0
Anomalia,0.0357,0.1725,0.2988,-0.0512,3120.0
Anomalia,-0.0041,0.2349,-0.5268,0.6306,2880.0
Anomalia,0.0516,0.295,-0.317,-0.1135,2880.0
Anomalia,0.0122,0.3036,-0.0991,-0.5258,2880.0
Anomalia,-0.0144,0.287,0.0278,-0.1516,2640.0
Anomalia,0.0295,0.2338,0.3455,0.4671,2640.0
Anomalia,-0.0191,0.1532,-0.6114,-0.184,2640.0
Anomalia,0.0275,0.1136,-0.2702,-0.5555,2400.0
Anomalia,0.0215,0.0937,-0.0158,-0.2019,2400.0
Anomalia,0.0008,0.0937,0.1324,-0.3282,2400.0
Anomalia,0.0239,0.0932,0.2079,-0.4568,240.0
Anomalia,-0.0002,0.0877,0.2907,-0.1005,480.0
Anomalia,0.0056,0.0941,0.1444,-0.5903,480.0
Anomalia,0.0302,0.091,-0.1588,-0.1489,2640.0
Anomalia,-0.0011,0.0821,-0.0969,-0.791,2640.0
Anomalia,0.0177,0.0845,-0.117,-0.9034,480.0
Anomalia,0.0089,0.0767,0.1132,-0.6782,480.0
Anomalia,0.0017,0.0766,0.2839,-0.803,2640.0
Anomalia,0.0228,0.0661,0.2402,-0.6262,2640.0
Anomalia,0.0066,0.0576,0.0718,-0.5982,2400.0
Anomalia,0.0163,0.0639,0.2002,-0.2629,2400.0
Anomalia,0.0143,0.062,0.1805,-0.1445,2400.0
Anomalia,0.0033,0.0696,0.2402,-0.5339,2640.0
Anomalia,0.0137,0.0708,0.079,-0.6524,2640.0
Anomalia,0.0116,0.0726,-0.1833,-0.8719,2640.0
Anomalia,0.006,0.0834,-0.1843,-0.9995,3120.0
Anomalia,0.0176,0.09,-0.1188,-0.7496,3120.0
Anomalia,0.0062,0.0929,-0.0635,-0.7933,3120.0
Anomalia,0.0036,0.1014,-0.0301,-0.8692,3120.0
Anomalia,0.013,0.1022,0.0627,-0.2897,2640.0
Anomalia,-0.0005,0.1128,-0.0452,-0.5419,2640.0
Anomalia,0.0136,0.1747,1.1798,3.7511,2640.0
Anomalia,0.0209,0.3539,0.0923,1.3927,2640.0
Anomalia,0.0169,0.4337,-0.0426,-0.1307,2880.0
Anomalia,0.0144,0.4378,-0.0344,-0.2247,2880.0
Anomalia,0.0085,0.4197,-0.0841,0.0925,2880.0
Anomalia,0.0,0.2835,-0.2671,2.1294,3120.0
Anomalia,0.0146,0.1431,-0.0754,-0.1206,3360.0
Anomalia,0.0095,0.1172,0.6625,-0.2374,3360.0
Anomalia,0.01,0.1029,0.848,0.4576,3120.0
Anomalia,0.018,0.1009,0.8413,0.4518,2880.0
Anomalia,-0.0074,0.0857,0.1898,-0.3047,2880.0
Anomalia,0.0234,0.1246,0.7156,1.9329,2880.0
Anomalia,0.0125,0.1483,0.3165,0.3435,2880.0
Anomalia,0.0126,0.15,0.3139,0.2737,2640.0
Anomalia,0.0218,0.2003,0.0657,-0.1907,2640.0
Anomalia,-0.0054,0.1961,0.2352,-0.2159,3120.0
Anomalia,0.0279,0.2854,0.4063,0.0017,2880.0
Anomalia,0.0046,0.3149,0.35,-0.5668,2880.0
Anomalia,0.0113,0.2878,0.3828,0.056,2880.0
Anomalia,0.0215,0.2817,0.307,0.2348,2640.0
Anomalia,-0.0073,0.2076,-0.3246,-0.2561,3120.0
Anomalia,0.0086,0.2133,-0.1723,0.859,2640.0
Anomalia,-0.0056,0.2955,-0.0173,-0.199,2640.0
Anomalia,0.0171,0.3485,0.068,-0.8192,2880.0
Anomalia,0.0044,0.3563,0.0827,-0.8908,2880.0
Anomalia,0.0272,0.3326,-0.0569,-0.6667,2880.0
Anomalia,0.0119,0.2596,0.2725,0.2195,2640.0
Anomalia,0.0024,0.1839,-0.5813,0.3477,2880.0
Anomalia,0.0052,0.1404,0.0719,-0.4822,480.0
Anomalia,-0.0077,0.1357,0.1578,-0.3441,480.0
Anomalia,0.0307,0.1482,-0.1057,-0.5092,2640.0
Anomalia,0.0013,0.1386,0.1882,-0.2627,2640.0
Anomalia,0.0195,0.1344,0.1458,-0.3312,2640.0
Anomalia,0.0222,0.1459,0.0429,-0.5739,3120.0
Anomalia,-0.0163,0.1441,0.1285,-0.5194,3120.0
Anomalia,0.0216,0.1544,-0.2363,-0.6874,3120.0
Anomalia,0.0118,0.1485,0.0412,-0.758,3120.0
Anomalia,-0.0008,0.1423,0.0754,-0.6763,2400.0
Anomalia,0.031,0.1353,0.0691,-0.4708,2400.0
Anomalia,-0.006,0.1353,0.0675,-0.301,3120.0
Anomalia,0.0107,0.1354,-0.1576,-0.2329,3120.0
Anomalia,0.0205,0.1197,-0.3705,0.1797,3120.0
Anomalia,0.0004,0.1034,-0.4539,0.3583,3120.0
Anomalia,0.0308,0.0815,0.2249,-0.7306,3120.0
Anomalia,0.0058,0.0873,-0.3776,-0.0217,480.0
Anomalia,-0.0008,0.0916,-0.1564,0.2697,3120.0
Anomalia,0.0209,0.1112,-0.375,-0.2763,3120.0
Anomalia,-0.0002,0.1297,-0.1663,-0.6496,3120.0
Anomalia,0.0216,0.1357,-0.2646,-0.7001,2880.0
Anomalia,0.0147,0.1317,-0.1961,-0.6421,2880.0
Anomalia,0.003,0.1347,-0.0825,-0.7282,2640.0
Anomalia,0.0181,0.1152,-0.1118,-0.4134,2640.0
Anomalia,0.0051,0.0948,-0.047,0.4792,2640.0
Anomalia,0.0119,0.0854,-0.2311,1.3829,2880.0
Anomalia,0.0217,0.0648,0.1799,-0.3317,240.0
Anomalia,0.0053,0.1215,-0.5146,1.2774,3120.0
Anomalia,0.0179,0.1448,-0.4367,0.0408,2880.0
Anomalia,0.0139,0.1566,-0.3251,-0.6619,2880.0
Anomalia,0.0007,0.1514,-0.1349,-0.5018,2880.0
Anomalia,0.02,0.1137,-0.049,-0.1274,2880.0
Anomalia,0.0018,0.0874,0.0864,-0.2871,2880.0
Anomalia,0.0083,0.0845,0.5067,-0.1422,2400.0
Anomalia,0.0186,0.0964,0.3288,-0.815,2640.0
Anomalia,-0.0079,0.0986,0.5336,-0.5251,2640.0
Anomalia,0.015,0.1066,0.2558,-0.9707,2640.0
Anomalia,0.0183,0.1035,0.1317,-0.9941,2640.0
Anomalia,-0.0043,0.0957,0.4926,-0.576,2640.0
Anomalia,0.0317,0.1004,0.2303,-0.9661,2880.0
Anomalia,0.0086,0.0958,0.1266,-0.2713,480.0
Anomalia,-0.008,0.0849,0.3486,0.5096,480.0
Anomalia,0.0282,0.0943,-0.2867,0.0401,240.0
Anomalia,-0.0026,0.0818,-0.0586,-0.1245,240.0
Anomalia,0.0214,0.11,0.974,1.6598,480.0
Anomalia,0.031,0.1195,0.5629,0.6281,2880.0
Anomalia,-0.003,0.1507,0.2232,0.1408,2880.0
Anomalia,0.0141,0.1614,-0.0091,-0.3901,2880.0
Anomalia,-0.0025,0.1932,-0.2976,-0.4348,3120.0
Anomalia,0.0112,0.3256,0.3172,0.6492,3120.0
Anomalia,0.036,0.4217,0.2809,0.0527,2880.0
Anomalia,0.0077,0.4278,0.4257,-0.0346,2880.0
Anomalia,0.0137,0.4397,0.3776,-0.278,2880.0
Anomalia,0.0017,0.3686,0.4383,0.6501,2880.0
Anomalia,-0.0086,0.2395,0.0316,-0.2962,2880.0
Anomalia,0.0186,0.2512,0.0152,-0.443,3120.0
Anomalia,0.0163,0.2158,0.0025,-0.3903,2400.0
Anomalia,0.0189,0.2138,0.0903,-0.6981,2640.0
Anomalia,0.0189,0.211,0.0685,-0.633,2640.0
Anomalia,0.0058,0.1774,-0.0357,-0.4817,2640.0
Anomalia,0.0111,0.158,0.1225,-0.591,2640.0
Anomalia,0.0112,0.1136,0.0465,-0.5729,2640.0
Anomalia,0.0058,0.1038,0.0405,-0.1449,3120.0
Anomalia,0.0233,0.1053,-0.191,0.037,3120.0
Anomalia,0.0109,0.0865,-0.1972,-0.6497,3120.0
Anomalia,-0.0027,0.0848,0.1354,-0.5786,2880.0
Anomalia,0.0126,0.1066,0.3827,-0.4393,3120.0
Anomalia,-0.0049,0.1134,0.4072,-0.2638,2640.0
Anomalia,0.011,0.1159,0.2584,-0.5131,480.0
Anomalia,0.0333,0.1298,-0.0189,-0.8664,2880.0
Anomalia,0.0087,0.1193,0.0053,-0.7062,3120.0
Anomalia,0.0214,0.1066,-0.0547,-0.3256,2640.0
Anomalia,0.0067,0.0962,0.1522,0.1902,2400.0
Anomalia,-0.0052,0.083,-0.0096,0.43,2880.0
Anomalia,0.0199,0.0826,0.3991,-0.2264,2640.0
Anomalia,0.0056,0.0992,0.2163,-0.45,2880.0
Anomalia,0.0233,0.1404,0.3699,1.1665,3360.0
Anomalia,0.0172,0.2825,0.026,1.462,3120.0
Anomalia,-0.0096,0.3601,0.1292,-0.2201,2880.0
Anomalia,0.0161,0.38,-0.0452,-0.6379,2880.0
Anomalia,0.0092,0.3711,-0.0221,-0.4755,2640.0
Anomalia,0.0027,0.2837,-0.0242,0.283,2880.0
Anomalia,0.0333,0.192,0.1118,-0.2119,2880.0
Anomalia,0.0001,0.1656,0.0549,0.3759,2640.0
Anomalia,0.0239,0.3237,0.9178,2.1657,2640.0
Anomalia,0.0199,0.3678,0.6116,0.8602,2640.0
Anomalia,-0.0071,0.3883,0.6132,0.4102,2640.0
Anomalia,0.0373,0.3833,0.3505,0.3652,2640.0
Anomalia,-0.0113,0.2602,-0.0242,0.998,2640.0
Anomalia,0.0101,0.1861,-0.5475,0.9984,3120.0
Anomalia,0.0248,0.1288,0.0847,-0.9342,2640.0
Anomalia,-0.0086,0.142,0.2539,0.4673,2640.0
Anomalia,0.0236,0.1714,-0.0161,-0.1899,2640.0
Anomalia,0.0086,0.18,0.1015,-0.5067,2640.0
Anomalia,0.0075,0.166,0.1206,0.1382,2640.0
Anomalia,0.0165,0.1477,0.1388,0.0217,2880.0
Anomalia,0.0045,0.1248,-0.1466,-0.5766,2880.0
Anomalia,0.0062,0.1189,-0.2521,-0.5819,2880.0
Anomalia,0.0228,0.1374,-0.1223,-0.7213,3120.0
Anomalia,-0.0006,0.1772,-0.3909,-0.3288,2640.0
Anomalia,0.0215,0.1797,-0.6112,-0.1586,2400.0
Anomalia,0.0227,0.19,-0.6577,-0.3495,2640.0
Anomalia,-0.0069,0.1957,-0.5489,-0.6655,2640.0
Anomalia,0.0185,0.1744,-0.5749,-0.4985,2640.0
Anomalia,0.0053,0.1951,-0.2785,-0.6421,2640.0
Anomalia,0.0019,0.2062,-0.2608,-0.849,2640.0
Anomalia,0.0177,0.2029,-0.2432,-0.9355,2640.0
Anomalia,0.0099,0.1862,-0.2384,-0.5214,2880.0
Anomalia,0.0011,0.1527,-0.3478,-0.3004,2880.0
Anomalia,0.0231,0.1222,0.0438,-0.4649,2640.0
Anomalia,0.0041,0.0965,0.3385,-0.0448,480.0
Anomalia,0.0215,0.0974,0.025,-0.1998,480.0
Anomalia,0.0093,0.0888,0.6099,0.1238,480.0
Anomalia,-0.0108,0.0711,0.2436,-0.8815,240.0
Anomalia,0.0234,0.0909,0.6219,0.1036,240.0
Anomalia,0.0016,0.0867,1.1405,1.1673,2640.0
Anomalia,0.0272,0.0909,0.764,0.2764,480.0
Anomalia,0.0277,0.0907,0.7262,0.3407,480.0
Anomalia,0.002,0.0703,0.4763,0.0635,480.0
Anomalia,0.0156,0.0776,0.354,-0.5418,3120.0
Anomalia,-0.0017,0.0812,0.2922,-0.6372,2880.0
Anomalia,0.0112,0.1021,0.2951,-0.9106,2880.0
Anomalia,0.0243,0.1037,0.1273,-0.8843,2880.0
Anomalia,0.0093,0.0984,0.3953,-0.5671,2640.0
Anomalia,0.0188,0.0953,0.3496,-0.5132,2640.0
Anomalia,0.0093,0.0693,0.4871,0.4123,2640.0
Anomalia,0.0007,0.0693,0.2739,-0.0611,2640.0
Anomalia,0.0178,0.0717,-0.0034,-0.2364,2640.0
Anomalia,0.0076,0.0626,0.175,-0.0696,3360.0
Anomalia,0.0183,0.0706,0.0666,-0.3908,2880.0
Anomalia,0.0144,0.0584,0.3669,0.0592,480.0
Anomalia,-0.0003,0.0557,0.3893,0.5627,1200.0
Anomalia,0.0086,0.0646,-0.4005,0.7864,960.0
Anomalia,0.0062,0.0775,-0.1549,0.1507,2640.0
Anomalia,0.0067,0.0829,-0.1586,-0.3952,2640.0
Anomalia,0.0293,0.0988,-0.1018,-0.4484,2640.0
Anomalia,0.0153,0.0982,0.2178,-0.6228,2640.0
Anomalia,-0.0043,0.1108,-0.2653,0.1202,2640.0
Anomalia,0.0203,0.1269,-0.2409,-0.16,2640.0
Anomalia,-0.0106,0.1485,-0.1855,-0.3799,2880.0
Anomalia,0.019,0.1585,-0.4813,-0.5207,2880.0
Anomalia,0.0373,0.1411,-0.6182,0.4951,2880.0
Anomalia,0.0003,0.1323,-0.3266,0.0702,2880.0
Anomalia,0.0249,0.1091,0.1822,-0.5383,240.0
Anomalia,-0.0017,0.0916,0.5388,0.2979,480.0
Anomalia,-0.0009,0.09,0.5133,0.459,480.0
Anomalia,0.0295,0.088,0.5015,0.1076,3120.0
Anomalia,0.0035,0.1032,-0.8704,1.6087,2880.0
Anomalia,0.0177,0.1734,-0.0692,0.4782,2880.0
Anomalia,0.0079,0.2781,-0.2952,0.1675,2880.0
Anomalia,0.0063,0.2952,-0.2266,-0.3582,2640.0
Anomalia,0.012,0.3174,-0.2674,-0.7052,2640.0
Anomalia,0.0172,0.3753,-0.0535,-0.8008,2640.0
Anomalia,0.0112,0.3354,0.1321,-0.6061,2640.0
Anomalia,0.0189,0.3291,0.1039,-0.4765,2640.0
Anomalia,0.0123,0.3067,0.2447,0.0006,2640.0
Anomalia,0.0077,0.2186,-0.0039,-0.6764,2640.0
Anomalia,0.0348,0.1895,-0.0153,-0.501,3360.0
Anomalia,-0.0109,0.1998,0.1978,-0.6497,2640.0
Anomalia,0.0483,0.2379,0.2903,-0.5766,2640.0
Anomalia,0.0011,0.2286,0.5699,-0.148,2880.0
Anomalia,0.0049,0.2244,0.5392,-0.0981,480.0
Anomalia,0.0245,0.2056,0.6706,0.3803,480.0
Anomalia,-0.028,0.1464,0.0066,-0.2768,240.0
Anomalia,0.0279,0.116,0.1317,-0.5561,3120.0
Anomalia,0.0122,0.1209,0.21,-0.4291,2880.0
Anomalia,0.0064,0.1163,0.061,-0.3811,2640.0
Anomalia,0.0291,0.1231,-0.0126,-0.5573,2640.0
Anomalia,0.0025,0.1364,0.0197,-0.6962,2640.0
Anomalia,-0.0022,0.13,-0.19,-0.6616,2640.0
Anomalia,0.02,0.1661,0.0374,-0.2884,2640.0
Anomalia,-0.0039,0.1961,0.2901,-0.4279,3120.0
Anomalia,0.0238,0.2035,0.1845,-0.6605,3120.0
Anomalia,0.0165,0.1958,0.3641,-0.3983,3120.0
Anomalia,0.0031,0.1649,0.4791,0.4408,3120.0
Anomalia,0.0284,0.1259,0.5358,-0.0518,3120.0
Anomalia,0.0053,0.1078,0.0327,-0.8486,2640.0
Anomalia,0.0122,0.1161,-0.0185,-0.89,2640.0
Anomalia,0.0221,0.1178,-0.0553,-0.8255,2640.0
Anomalia,-0.0031,0.1367,-0.1103,-0.8633,2640.0
Anomalia,0.0114,0.1336,-0.3532,-0.6252,2640.0
Anomalia,0.0181,0.1314,-0.59,-0.4334,2640.0
Anomalia,0.0096,0.1268,-0.5461,-0.4332,2640.0
Anomalia,0.0249,0.0979,-0.4344,-0.2659,480.0
Anomalia,0.0064,0.0901,-0.1884,-0.2845,2880.0
Anomalia,0.0052,0.1058,-0.0696,-0.0338,2880.0
Anomalia,0.0153,0.1128,-0.1209,-0.3407,2640.0
Anomalia,0.0035,0.1188,0.0765,-0.3173,2640.0
Anomalia,0.024,0.2216,0.3808,1.0102,3120.0
Anomalia,0.0169,0.253,0.2421,0.0323,2880.0
Anomalia,0.0017,0.2766,0.2934,-0.559,2880.0
Anomalia,0.0208,0.278,0.1076,-0.6448,2880.0
Anomalia,-0.001,0.2038,0.006,-0.2139,2880.0
Anomalia,0.0126,0.1461,-0.1526,1.1443,2640.0
Anomalia,0.0277,0.0911,0.2102,-0.5636,2640.0
Anomalia,0.0054,0.0799,-0.2102,-0.1203,240.0
Anomalia,0.021,0.0876,-0.1121,0.1412,240.0
Anomalia,0.0124,0.0937,0.0042,-0.2721,2880.0
Anomalia,-0.0045,0.104,-0.043,-0.336,2640.0
Anomalia,0.0223,0.1114,-0.259,-0.5564,2640.0
Anomalia,0.0137,0.1081,-0.2496,-0.7246,2640.0
Anomalia,0.0053,0.1014,-0.0741,-0.5544,2640.0
Anomalia,0.0289,0.0925,0.0084,-0.8199,240.0
Anomalia,-0.0014,0.0822,0.2577,-0.6928,480.0
Anomalia,0.0046,0.0938,0.2931,-0.4983,240.0
Anomalia,0.0229,0.1111,0.3206,-0.5036,2880.0
Anomalia,0.008,0.1019,0.6325,0.2504,480.0
Anomalia,0.0298,0.0981,0.4583,0.4895,480.0
Anomalia,0.0177,0.0869,0.7148,1.2313,2880.0
Anomalia,-0.0005,0.0668,-0.2211,-0.5251,2880.0
Anomalia,0.0123,0.0753,-0.1408,-0.4857,240.0
Anomalia,-0.0069,0.0721,0.3053,-0.3377,240.0
Anomalia,0.0216,0.0792,0.4167,0.1331,480.0
Anomalia,0.0298,0.0843,0.3916,-0.3916,480.0
Anomalia,0.0091,0.1048,0.5017,0.0626,3120.0
Anomalia,0.022,0.1522,-0.0085,-0.2858,3120.0
Anomalia,0.001,0.1691,0.1898,-0.5781,2880.0
Anomalia,0.0055,0.1764,0.2129,-0.7661,2640.0
Anomalia,0.0252,0.1746,-0.0505,-0.7333,2640.0
Anomalia,0.0059,0.1425,0.2443,-0.3754,3120.0
Anomalia,0.0227,0.1193,0.2761,-0.5734,2880.0
Anomalia,0.0169,0.1024,0.1045,-0.3081,2880.0
Anomalia,-0.0037,0.0886,-0.1687,-0.0138,2400.0
Anomalia,0.0279,0.0914,-0.1218,0.0123,3120.0
Anomalia,0.0026,0.0903,0.0464,-0.3981,2880.0
Anomalia,0.0096,0.0997,-0.0006,-0.7281,2880.0
Anomalia,0.0292,0.1005,-0.005,-0.8011,2640.0
Anomalia,-0.0011,0.0968,0.152,-0.5494,2640.0
Anomalia,0.0166,0.0966,-0.055,-0.4914,2640.0
Anomalia,0.0158,0.0868,-0.1834,0.0157,2640.0
Anomalia,-0.0105,0.0773,-0.078,-0.2279,240.0
Anomalia,0.0294,0.0891,0.4516,-0.0996,240.0
Anomalia,0.0169,0.0885,0.4972,0.0308,480.0
Anomalia,0.0008,0.0958,0.6514,-0.1595,2640.0
Anomalia,0.0319,0.1,-0.014,-0.4748,240.0
Anomalia,-0.0028,0.0891,-0.1105,-0.861,480.0
Anomalia,0.0113,0.0954,-0.1172,-0.733,2880.0
Anomalia,0.0292,0.0885,-0.4779,0.1359,2880.0
Anomalia,0.001,0.1178,-0.2701,0.0965,2880.0
Anomalia,0.0216,0.1362,-0.2258,-0.1402,2880.0
Anomalia,0.0101,0.1434,-0.2146,-0.4608,2640.0
Anomalia,0.0014,0.1601,-0.0552,-0.9844,2640.0
Anomalia,0.0274,0.1398,-0.3562,-0.4354,2640.0
Anomalia,0.0091,0.1203,-0.4,-0.3857,2400.0
Anomalia,0.0133,0.11,-0.2174,-0.2591,2400.0
Anomalia,0.0198,0.0963,-0.2173,-0.6935,480.0
Anomalia,-0.0043,0.1005,0.0107,-0.6822,480.0
Anomalia,0.0253,0.1121,-0.072,-0.5401,480.0
Anomalia,0.0105,0.1091,0.1146,-0.4664,3120.0
Anomalia,0.0126,0.0984,0.1125,0.0175,480.0
Anomalia,0.0295,0.0892,0.2393,0.2762,480.0
Anomalia,-0.0065,0.0705,-0.1821,-0.8102,240.0
Anomalia,0.0247,0.0774,0.1576,-0.0932,240.0
Anomalia,0.0157,0.0877,0.0813,-0.5944,480.0
Anomalia,0.0104,0.0861,0.2308,-0.4757,2880.0
Anomalia,0.03,0.0829,-0.0215,-0.0669,2880.0
Anomalia,0.0065,0.073,-0.2371,-0.4195,2640.0
Anomalia,0.0107,0.0764,-0.0548,0.209,2640.0
Anomalia,0.0153,0.0823,-0.103,-0.289,2640.0
Anomalia,-0.0008,0.1307,-0.7163,1.1183,2880.0
Anomalia,0.02,0.1549,-0.5859,0.3476,2880.0
Anomalia,0.021,0.1638,-0.5563,-0.0536,2880.0
Anomalia,0.0093,0.172,-0.4166,-0.5522,2880.0
Anomalia,0.0233,0.1437,-0.2667,-0.4916,2880.0
Anomalia,0.006,0.1623,-0.2961,-0.4207,2880.0
Anomalia,0.0045,0.1701,-0.277,-0.4003,2880.0
Anomalia,0.0266,0.2138,-0.003,-0.6101,2640.0
Anomalia,0.0125,0.2413,0.0205,-1.1097,2640.0
Anomalia,0.0261,0.226,-0.085,-0.8682,2640.0
Anomalia,0.0149,0.213,0.0916,-0.6202,2880.0
Anomalia,-0.0088,0.1664,-0.1482,-0.4067,2880.0
Anomalia,0.0205,0.1288,-0.3266,-0.207,2400.0
Anomalia,0.0083,0.1081,0.0582,-0.3592,2640.0
Anomalia,0.0156,0.0985,0.1231,-0.0315,2400.0
Anomalia,0.0292,0.0898,0.4911,0.0391,2400.0
Anomalia,-0.0031,0.0762,0.2646,-0.3344,2880.0
Anomalia,0.0135,0.0958,0.3579,-0.177,2880.0
Anomalia,0.0147,0.0921,0.3378,0.2165,2880.0
Anomalia,0.003,0.0871,0.5537,0.7405,480.0
Anomalia,0.033,0.0931,0.2168,0.2494,480.0
Anomalia,0.0098,0.0657,0.5779,0.4316,480.0
Anomalia,0.0066,0.0876,0.5327,0.1472,3120.0
Anomalia,0.0167,0.0972,0.3982,-0.3702,3120.0
Anomalia,-0.0049,0.0881,0.8122,0.635,2640.0
Anomalia,0.0163,0.0905,0.3404,-0.0087,480.0
Anomalia,0.0191,0.0721,0.349,0.1253,480.0
Anomalia,0.0104,0.0577,-0.2706,-0.0847,240.0
Anomalia,0.027,0.0578,-0.626,0.9696,240.0
Anomalia,0.0001,0.0565,-0.416,-0.5798,480.0
Anomalia,0.0043,0.0626,-0.3275,-0.4994,480.0
Anomalia,0.0143,0.0615,-0.5038,-0.3113,240.0
Anomalia,0.0016,0.0604,-0.0824,-0.5558,240.0
Anomalia,0.0269,0.0758,0.6177,1.248,3120.0
Anomalia,0.0186,0.079,0.8478,1.3189,2880.0
Anomalia,0.0094,0.0927,0.6841,0.3595,3120.0
Anomalia,0.0139,0.1099,0.4349,-0.2095,3120.0
Anomalia,-0.0021,0.1172,-0.0878,0.3788,3360.0
Anomalia,0.0114,0.1401,-0.2419,-0.0424,3120.0
Anomalia,0.0168,0.1486,-0.3913,-0.2154,3120.0
Anomalia,0.0093,0.1756,-0.3847,-0.4973,2880.0
Anomalia,0.0135,0.1654,-0.3579,-0.2122,2880.0
Anomalia,0.0148,0.1478,-0.4956,0.3867,2880.0
Anomalia,0.0023,0.1398,-0.3317,0.5773,2400.0
Anomalia,0.0219,0.1727,0.0489,1.4228,2400.0
Anomalia,0.0219,0.2068,-0.2476,0.2951,2880.0
Anomalia,0.0006,0.2254,-0.0905,-0.3232,2880.0
Anomalia,0.0207,0.2537,-0.1613,-0.6733,2880.0
Anomalia,0.0015,0.2077,-0.1188,0.0814,2880.0
Anomalia,0.0161,0.1838,-0.0167,0.5398,2880.0
Anomalia,0.0292,0.1596,0.1771,1.503,3360.0
Anomalia,0.0046,0.1179,0.1927,-0.5648,3360.0
Anomalia,0.0258,0.1305,0.2598,-0.4479,480.0
Anomalia,0.0043,0.1161,0.4762,0.1678,480.0
Anomalia,0.0001,0.1095,0.6952,0.8754,480.0
Anomalia,0.0209,0.2148,0.2316,2.3946,2880.0
Anomalia,0.0052,0.2354,0.2159,1.165,2640.0
Anomalia,0.0216,0.2508,0.0284,0.4202,2640.0
Anomalia,0.0151,0.2639,0.0527,-0.1525,2640.0
Anomalia,0.0084,0.1769,-0.1105,-0.2354,2640.0
Anomalia,0.0201,0.1428,-0.1146,-0.1358,2640.0
Anomalia,0.0023,0.1161,-0.0668,-0.3672,2880.0
Anomalia,0.0241,0.1278,0.6816,1.0638,2640.0
Anomalia,0.0215,0.1429,0.4541,0.2312,3120.0
