Scenario,AccX_Mean,AccX_RMS,AccX_Skew,AccX_Kurt,AccX_PeakFreq_Hz
Anomalia,0.0154,0.1651,-0.1985,-0.0433,2880.0
Anomalia,0.018,0.1518,-0.2204,0.7648,2880.0
Anomalia,0.0227,0.0973,-0.009,-0.8256,3360.0
Anomalia,0.0112,0.119,-0.2715,-0.3916,3360.0
Anomalia,0.005,0.1094,-0.2591,-0.0391,3360.0
Anomalia,0.009,0.1642,0.2665,0.3282,3360.0
Anomalia,0.0086,0.1788,0.2047,-0.1996,2880.0
Anomalia,0.024,0.1796,0.1574,-0.3026,2880.0
Anomalia,0.027,0.2096,-0.0608,-0.7596,3360.0
Anomalia,0.0175,0.1856,-0.261,-0.5584,3120.0
Anomalia,0.0071,0.1806,-0.2635,-0.491,3120.0
Anomalia,0.0042,0.1811,-0.3391,-0.4205,3360.0
Anomalia,0.01,0.149,-0.5551,-0.0784,2880.0
Anomalia,0.0126,0.1304,-0.5299,0.1713,2880.0
Anomalia,0.0271,0.128,-0.2361,-0.015,3360.0
Anomalia,0.0162,0.1132,0.0292,-0.5857,2640.0
Anomalia,0.0068,0.1086,0.121,-0.3981,2640.0
Anomalia,0.0112,0.1052,0.1398,-0.2403,2640.0
Anomalia,0.0092,0.0845,-0.2954,-0.0293,2640.0
Anomalia,0.0177,0.088,0.0214,-0.1157,3120.0
Anomalia,0.021,0.1109,0.1033,-0.0963,3360.0
Anomalia,0.0181,0.1316,0.1753,-0.6186,3360.0
Anomalia,0.0085,0.1334,0.2851,-0.6782,3360.0
Anomalia,0.0042,0.1263,0.3695,-0.3608,3360.0
Anomalia,0.0131,0.1182,0.267,-0.4784,3120.0
Anomalia,0.0186,0.1019,-0.0369,-0.507,2640.0
Anomalia,0.0225,0.1162,-0.1236,-0.8756,2640.0
Anomalia,0.02,0.1208,-0.0981,-0.9994,3120.0
Anomalia,0.006,0.1101,0.044,-0.8212,2880.0
Anomalia,0.0068,0.1156,0.3756,-0.5394,2880.0
Anomalia,0.0114,0.107,0.4922,-0.1464,2640.0
Anomalia,0.0174,0.0953,0.6239,0.3892,3600.0
Anomalia,0.0209,0.0922,0.5604,0.7385,3120.0
Anomalia,0.0142,0.0891,0.2119,-0.0243,2880.0
Anomalia,0.0111,0.08,0.2057,-0.0286,2880.0
Anomalia,0.0146,0.0983,0.1831,-0.3337,2880.0
Anomalia,0.0081,0.1001,0.265,-0.4504,2880.0
Anomalia,0.0136,0.0915,0.1856,-0.2957,2880.0
Anomalia,0.0122,0.1029,0.2207,-0.4803,3360.0
Anomalia,0.0122,0.1134,0.2861,-0.4866,2880.0
Anomalia,0.0134,0.1142,0.2457,-0.5311,2640.0
Anomalia,0.0143,0.1196,0.2474,-0.7893,2640.0
Anomalia,0.0154,0.131,0.1752,-0.9006,2640.0
Anomalia,0.0078,0.1275,0.2617,-0.4179,2880.0
Anomalia,0.0263,0.1711,0.3375,-0.3918,2880.0
Anomalia,0.0124,0.1829,0.3358,-0.6929,2880.0
Anomalia,0.0146,0.175,0.3791,-0.4019,2880.0
Anomalia,0.0143,0.1701,0.368,-0.3212,2880.0
Anomalia,0.0021,0.1342,0.0346,-0.866,2880.0
Anomalia,0.0168,0.131,0.164,-0.9228,2880.0
Anomalia,0.0102,0.1305,0.0588,-0.895,2880.0
Anomalia,0.022,0.1248,-0.0706,-0.753,3120.0
Anomalia,0.0167,0.1212,-0.0616,-0.5318,3120.0
Anomalia,0.0119,0.1209,-0.0499,-0.3481,2640.0
Anomalia,0.0158,0.1161,0.0471,-0.2985,3360.0
Anomalia,0.0129,0.118,0.0424,-0.3365,2640.0
Anomalia,0.0169,0.1286,0.1616,-0.4795,3360.0
Anomalia,0.0144,0.1192,0.0337,-0.4325,3360.0
Anomalia,0.007,0.1302,-0.0845,-0.65,2640.0
Anomalia,0.01,0.1318,-0.0365,-0.6885,3360.0
Anomalia,0.0202,0.1186,-0.3653,-0.4012,2640.0
Anomalia,0.0186,0.1044,-0.314,0.1383,3120.0
Anomalia,0.0274,0.081,0.3217,-0.0959,2880.0
Anomalia,0.0158,0.0836,-0.1118,0.1208,2880.0
Anomalia,0.0017,0.104,-0.0703,-0.0058,2880.0
Anomalia,0.0105,0.1297,-0.1011,-0.4699,2880.0
Anomalia,0.0132,0.1331,-0.0965,-0.6229,2880.0
Anomalia,0.0188,0.1301,-0.1542,-0.501,2880.0
Anomalia,0.0207,0.1155,-0.103,-0.1779,3120.0
Anomalia,0.0146,0.1227,-0.0077,-0.3006,2880.0
Anomalia,0.0124,0.1394,0.046,-0.8012,2880.0
Anomalia,0.0121,0.1471,-0.0395,-0.9138,2880.0
Anomalia,0.0108,0.1489,-0.0214,-0.9873,2880.0
Anomalia,0.019,0.1455,0.0692,-1.0058,2880.0
Anomalia,0.0185,0.1297,0.0459,-0.6044,2880.0
Anomalia,0.0096,0.1269,0.1983,-0.635,2880.0
Anomalia,0.0154,0.1213,0.1371,-0.3421,2880.0
Anomalia,-0.0011,0.0996,-0.3225,-0.6757,3120.0
Anomalia,0.01,0.112,-0.0179,-0.5842,3120.0
Anomalia,0.0144,0.1283,-0.167,0.4862,2640.0
Anomalia,0.0193,0.1603,0.034,-0.2693,2880.0
Anomalia,0.025,0.1617,-0.0445,-0.3029,2880.0
Anomalia,0.0057,0.1559,0.1371,-0.1355,2880.0
Anomalia,0.0115,0.1626,0.2405,-0.4232,2880.0
Anomalia,0.0082,0.1372,0.2302,0.0241,2880.0
Anomalia,0.0135,0.1672,0.1732,-0.3617,2880.0
Anomalia,0.0271,0.1664,0.027,-0.2495,2880.0
Anomalia,0.0233,0.1486,-0.0474,0.1181,3360.0
Anomalia,0.0081,0.1575,-0.0993,-0.2802,2880.0
Anomalia,0.0181,0.1398,-0.2966,-0.4982,3360.0
Anomalia,0.0014,0.1427,-0.0925,-0.7909,2880.0
Anomalia,0.0144,0.1552,-0.0149,-0.7937,3120.0
Anomalia,0.0283,0.1452,0.0484,-0.6748,2640.0
Anomalia,0.0072,0.1286,0.2229,-0.1497,2880.0
Anomalia,0.0254,0.1375,0.0925,-0.4798,3360.0
Anomalia,0.007,0.1299,0.0994,-0.6774,3120.0
Anomalia,0.0084,0.1473,0.2103,-0.9834,2880.0
Anomalia,0.0204,0.1545,0.1088,-1.1873,2880.0
Anomalia,0.0115,0.1427,0.1836,-0.9153,2880.0
Anomalia,0.0121,0.1629,-0.0678,-0.681,2880.0
Anomalia,0.0116,0.1554,-0.1266,-0.4354,2880.0
Anomalia,0.009,0.1571,-0.1434,-0.4976,2880.0
Anomalia,0.0131,0.1644,-0.1578,-0.7381,2880.0
Anomalia,0.0209,0.1302,0.0252,-0.8104,2880.0
Anomalia,0.0166,0.1277,-0.0582,-0.9137,2880.0
Anomalia,0.0209,0.1211,-0.09,-0.9234,2880.0
Anomalia,0.0134,0.1058,0.0202,-0.5174,2880.0
Anomalia,0.0122,0.1193,0.47,0.5452,3360.0
Anomalia,0.0171,0.1324,0.4876,0.1703,2880.0
Anomalia,0.0047,0.1352,0.5165,0.1565,2640.0
Anomalia,0.0182,0.1411,0.2817,-0.2738,2640.0
Anomalia,0.0193,0.1366,-0.0987,-0.6077,2640.0
Anomalia,0.0125,0.1156,-0.3639,-0.4775,2880.0
Anomalia,0.0133,0.1073,-0.3011,-0.2868,3360.0
Anomalia,0.0126,0.1045,-0.409,-0.2672,2880.0
Anomalia,0.0073,0.0926,-0.2425,-0.7132,2880.0
Anomalia,0.0185,0.1113,-0.0131,-0.2519,2880.0
Anomalia,0.018,0.1544,-0.4913,0.3454,2880.0
Anomalia,0.0137,0.1522,-0.4539,0.4268,2880.0
Anomalia,0.0156,0.1616,-0.4161,-0.0549,2880.0
Anomalia,0.0107,0.1481,-0.4826,0.5369,3360.0
Anomalia,0.0275,0.1015,-0.1193,0.0407,3360.0
Anomalia,0.0104,0.1184,-0.1292,-0.5751,3360.0
Anomalia,0.0182,0.1121,-0.0369,-0.3688,3360.0
Anomalia,0.0109,0.1303,-0.0628,-0.6679,3360.0
Anomalia,0.0094,0.1413,0.0837,-0.8428,3360.0
Anomalia,0.0192,0.149,-0.0797,-0.7479,2880.0
Anomalia,0.0151,0.1458,-0.1246,-0.6972,2640.0
Anomalia,0.0211,0.1322,-0.1567,-0.3731,2640.0
Anomalia,0.0049,0.1271,-0.1982,-0.6116,3360.0
Anomalia,0.0084,0.1212,-0.0081,-0.8217,2880.0
Anomalia,0.0056,0.1514,-0.0973,-0.6399,2880.0
Anomalia,0.0119,0.1502,-0.2155,-0.5512,2880.0
Anomalia,0.0264,0.1452,-0.4438,-0.088,2880.0
Anomalia,0.0198,0.1265,-0.474,0.8631,2880.0
Anomalia,0.0207,0.1048,-0.2577,-0.1124,2880.0
Anomalia,0.008,0.0998,-0.1145,0.0151,3360.0
Anomalia,0.0076,0.0935,-0.0254,0.5243,3360.0
Anomalia,0.0141,0.0988,-0.1829,0.0665,3360.0
Anomalia,0.0128,0.0859,-0.0117,-0.3691,2880.0
Anomalia,0.0228,0.0921,0.0238,-0.5635,2880.0
Anomalia,0.0067,0.1114,-0.1798,-0.0732,2880.0
Anomalia,0.0055,0.1631,-0.0551,0.1725,2880.0
Anomalia,0.0077,0.1628,-0.0569,0.2409,2880.0
Anomalia,0.0064,0.179,0.023,-0.4163,2880.0
Anomalia,0.02,0.1724,-0.0703,-0.2217,2880.0
Anomalia,0.0235,0.1249,0.0828,-0.4444,2880.0
Anomalia,0.0172,0.1211,0.0286,-0.4,2880.0
Anomalia,0.014,0.0988,0.0574,-0.8092,2880.0
Anomalia,0.0028,0.0913,0.1681,-0.4685,2640.0
Anomalia,0.0078,0.0973,0.3499,-0.3042,2640.0
Anomalia,0.017,0.0952,0.4182,-0.3289,2880.0
Anomalia,0.0246,0.1044,0.0823,-0.2792,3360.0
Anomalia,0.0234,0.1316,-0.3474,-0.427,3360.0
Anomalia,0.0102,0.1378,-0.2568,-0.778,2640.0
Anomalia,0.0026,0.1404,-0.1414,-0.9609,2640.0
Anomalia,0.0048,0.1306,-0.2217,-0.6812,2640.0
Anomalia,0.0134,0.1149,-0.0494,-0.5851,2640.0
Anomalia,0.0184,0.1226,0.0586,-0.6833,2880.0
Anomalia,0.0197,0.1309,0.0496,-0.697,2880.0
Anomalia,0.0064,0.1771,0.0603,-0.4922,2880.0
Anomalia,0.0081,0.1722,0.0446,-0.275,2880.0
Anomalia,0.0105,0.1583,-0.0264,0.418,2880.0
Anomalia,0.0117,0.1467,-0.0609,1.2401,2880.0
Anomalia,0.0194,0.0899,0.3713,-0.5031,3360.0
Anomalia,0.0177,0.1011,-0.0011,-0.4156,3360.0
Anomalia,0.0098,0.134,-0.1001,-0.3392,2880.0
Anomalia,0.0109,0.1601,-0.1095,-0.6801,2880.0
Anomalia,0.0102,0.1664,-0.0179,-0.6854,2880.0
Anomalia,0.006,0.1825,-0.0169,-0.5206,2880.0
Anomalia,0.0207,0.1975,0.0536,-0.1951,2880.0
Anomalia,0.0139,0.2102,-0.02,-0.3925,2880.0
Anomalia,0.0182,0.2088,-0.0817,-0.3496,2880.0
Anomalia,0.012,0.2155,-0.0605,-0.7147,2880.0
Anomalia,0.0048,0.1955,-0.1599,-0.8526,2880.0
Anomalia,0.0137,0.1753,-0.1346,-0.8974,2880.0
Anomalia,0.0074,0.1762,-0.1124,-1.0559,3120.0
Anomalia,0.0275,0.1442,-0.1794,-0.93,2880.0
Anomalia,0.0112,0.1415,-0.1116,-0.7421,2880.0
Anomalia,0.0091,0.1522,0.0128,-0.5471,2880.0
Anomalia,0.0109,0.155,0.0581,-0.4569,2880.0
Anomalia,0.0041,0.151,0.1308,-0.2476,2880.0
Anomalia,0.0228,0.1446,-0.0343,-0.3176,2640.0
Anomalia,0.0182,0.1286,-0.0811,-0.636,3360.0
Anomalia,0.0147,0.1137,-0.2106,-0.6766,3360.0
Anomalia,0.0156,0.1545,0.0819,-0.4334,3360.0
Anomalia,0.0042,0.1482,0.2883,-0.1054,2880.0
Anomalia,0.0148,0.1402,0.2425,0.2117,2640.0
Anomalia,0.0147,0.1514,0.236,-0.3939,3120.0
Anomalia,0.0064,0.1376,0.0688,-1.0224,2880.0
Anomalia,0.0177,0.1552,-0.0335,-1.2144,2640.0
Anomalia,0.0082,0.1534,0.0525,-1.1355,2640.0
Anomalia,0.0101,0.1559,0.0523,-1.0448,2880.0
Anomalia,0.0208,0.1561,0.0568,-1.0699,2880.0
Anomalia,0.0134,0.1387,0.1061,-0.7317,2880.0
Anomalia,0.0134,0.1372,0.1831,-0.7197,2640.0
Anomalia,0.0095,0.1255,0.1676,-0.6831,2640.0
Anomalia,0.0098,0.0947,-0.0664,-0.8283,3120.0
Anomalia,0.0135,0.096,0.0508,-1.0664,2880.0
Anomalia,0.0172,0.1005,0.0136,-0.6623,2880.0
Anomalia,0.0218,0.099,0.114,-0.4816,3360.0
Anomalia,0.0144,0.0997,0.1824,-0.5293,3360.0
Anomalia,0.0086,0.0898,0.2829,0.1832,3360.0
Anomalia,0.0039,0.0734,0.4994,0.527,2640.0
Anomalia,0.0135,0.0654,0.059,-0.3915,3120.0
Anomalia,0.0127,0.063,0.2909,-0.5632,2400.0
Anomalia,0.0215,0.0863,0.1219,-0.6007,3120.0
Anomalia,0.025,0.1086,-0.0966,-0.77,2640.0
Anomalia,-0.0002,0.1192,0.1187,-0.9552,2640.0
Anomalia,0.0148,0.1365,0.0963,-1.1795,2640.0
Anomalia,0.0051,0.126,0.2192,-0.7741,2640.0
Anomalia,0.0062,0.1105,0.1924,-0.2706,2640.0
Anomalia,0.0283,0.1043,0.4562,-0.0702,2880.0
Anomalia,0.0193,0.1195,0.2844,0.1106,2640.0
Anomalia,0.0133,0.136,0.0702,-0.5542,2640.0
Anomalia,0.0121,0.152,0.0382,-1.0176,3120.0
Anomalia,0.0035,0.2028,0.2232,-0.4821,2640.0
Anomalia,0.0172,0.217,0.2246,-0.6317,2880.0
Anomalia,0.0214,0.2238,0.1671,-0.6659,2880.0
Anomalia,0.025,0.2309,0.1463,-0.8358,2880.0
Anomalia,0.0194,0.1957,0.2238,-0.8576,2880.0
Anomalia,-0.0012,0.1666,0.1694,-0.7009,2880.0
Anomalia,0.0114,0.1494,0.11,-0.9895,2880.0
Anomalia,0.0138,0.1457,0.0009,-1.144,2880.0
Anomalia,0.0226,0.1368,-0.0285,-1.076,2880.0
Anomalia,0.022,0.1528,-0.0348,-1.0333,2640.0
Anomalia,0.0089,0.1471,0.1501,-0.849,2640.0
Anomalia,0.0095,0.1324,0.1778,-0.4557,2880.0
Anomalia,0.0067,0.1419,0.1628,-0.4137,2880.0
Anomalia,0.0139,0.1114,0.0997,0.588,2880.0
Anomalia,0.0262,0.1468,-0.0955,-0.1879,2640.0
Anomalia,0.0177,0.1556,-0.1133,-0.5444,2640.0
Anomalia,0.0126,0.1685,-0.046,-0.7855,2880.0
Anomalia,0.0093,0.1838,0.0225,-1.2377,2880.0
Anomalia,0.004,0.1788,0.0477,-1.2646,2880.0
Anomalia,0.0068,0.1708,0.0689,-1.1552,2880.0
Anomalia,0.0197,0.1458,-0.0841,-0.9495,2880.0
Anomalia,0.022,0.1302,-0.1327,-0.4549,2880.0
Anomalia,0.0198,0.1202,-0.2109,-0.5384,2880.0
Anomalia,0.0208,0.138,-0.3027,-0.3696,2880.0
Anomalia,0.0033,0.1489,-0.2486,-0.5523,2880.0
Anomalia,0.0078,0.1772,0.0887,-0.6808,2880.0
Anomalia,0.0165,0.1695,0.087,-0.3469,2880.0
Anomalia,0.0143,0.1535,0.2383,0.1107,2880.0
Anomalia,0.0259,0.1578,0.3226,-0.4488,2880.0
Anomalia,0.012,0.1331,0.0141,-0.5565,2880.0
Anomalia,0.0127,0.1584,0.3005,-0.3697,2880.0
Anomalia,0.0122,0.1625,0.2158,-0.455,2880.0
Anomalia,0.009,0.1522,0.2311,-0.0273,2880.0
Anomalia,0.0232,0.1438,0.2339,0.2338,3360.0
Anomalia,0.0088,0.1064,-0.3073,-0.4324,3360.0
Anomalia,0.0102,0.0898,-0.2024,-0.3727,3360.0
Anomalia,0.0166,0.0989,0.0778,-0.3116,3360.0
Anomalia,0.008,0.1037,0.2044,-0.6348,2640.0
Anomalia,0.0204,0.1136,0.2299,-0.51,2640.0
Anomalia,0.0207,0.1194,0.1797,-0.8161,2640.0
Anomalia,0.0099,0.1003,0.3047,-0.2074,2640.0
Anomalia,0.0101,0.1197,0.2893,-0.116,3120.0
Anomalia,0.0139,0.1232,0.0985,-0.4822,3120.0
Anomalia,0.0096,0.1445,-0.0039,-0.7945,2880.0
Anomalia,0.0194,0.1478,-0.1395,-0.8654,2880.0
Anomalia,0.0182,0.1239,-0.2298,-0.1916,2880.0
Anomalia,0.008,0.1236,-0.1355,-0.32,3120.0
Anomalia,0.0166,0.098,-0.1323,-0.1236,2640.0
Anomalia,0.0139,0.0934,-0.198,0.0743,2880.0
Anomalia,0.0172,0.0936,-0.2886,0.1392,2880.0
Anomalia,0.0201,0.108,0.0308,1.0466,2400.0
Anomalia,0.0105,0.1277,0.0549,0.5305,3360.0
Anomalia,0.0074,0.1663,0.1064,-0.392,2640.0
Anomalia,0.0111,0.1835,0.0836,-0.9594,3120.0
Anomalia,0.0088,0.1764,-0.0213,-0.7639,2880.0
Anomalia,0.0236,0.1646,-0.207,-0.4674,2880.0
Anomalia,0.0167,0.1294,-0.2168,-0.2304,2640.0
Anomalia,0.0166,0.11,-0.34,0.4639,3120.0
Anomalia,0.0138,0.0905,0.2069,-0.2427,2640.0
Anomalia,-0.0002,0.0833,0.3732,-0.0721,3360.0
Anomalia,0.0104,0.0846,0.4377,-0.4673,3360.0
Anomalia,0.0106,0.0903,0.2653,-0.9833,3120.0
Anomalia,0.0194,0.0936,0.1244,-1.1171,2880.0
Anomalia,0.0218,0.0965,0.1184,-1.006,2880.0
Anomalia,0.0151,0.1005,-0.0121,-0.71,2640.0
Anomalia,0.0083,0.1076,-0.0012,-0.658,3360.0
Anomalia,0.008,0.1286,0.2994,-0.3996,3360.0
Anomalia,0.015,0.1619,0.2134,-0.5432,2880.0
Anomalia,0.0265,0.1839,0.1655,-1.0093,2880.0
Anomalia,0.0165,0.1806,0.2692,-0.8675,2880.0
Anomalia,0.0169,0.195,0.1921,-1.0619,2880.0
Anomalia,0.0065,0.1794,0.2135,-0.9694,2880.0
Anomalia,0.0032,0.1671,0.1329,-0.9037,2880.0
Anomalia,0.0169,0.1631,-0.0015,-0.8053,2880.0
Anomalia,0.0169,0.1427,-0.0787,-0.9872,2880.0
Anomalia,0.0163,0.131,0.0782,-0.9058,2880.0
Anomalia,0.0072,0.1154,0.0236,-0.5828,2640.0
Anomalia,0.0064,0.1184,-0.0232,-0.5867,2640.0
Anomalia,0.0044,0.1022,-0.3128,-0.5074,2640.0
Anomalia,0.0139,0.0986,-0.4048,-0.594,3360.0
Anomalia,0.0229,0.1044,-0.3614,-0.5942,2880.0
Anomalia,0.0194,0.1233,-0.382,-0.3498,2880.0
Anomalia,0.0139,0.1289,-0.2577,-0.6439,2880.0
Anomalia,0.0096,0.1227,-0.2027,-0.3026,2880.0
Anomalia,0.0013,0.1144,-0.1584,-0.0002,2640.0
Anomalia,0.0092,0.1092,0.1797,-0.3699,3120.0
Anomalia,0.0124,0.1057,0.1006,-0.1613,3120.0
Anomalia,0.0243,0.1096,-0.1383,-0.3158,3120.0
Anomalia,0.015,0.1162,-0.0752,-0.6568,3360.0
Anomalia,0.0128,0.1014,-0.2427,-0.6401,3120.0
Anomalia,0.0046,0.132,-0.2842,0.0389,3120.0
Anomalia,-0.0056,0.1446,0.0298,-0.2713,3120.0
Anomalia,0.0199,0.147,-0.2229,-0.2305,2880.0
Anomalia,0.0135,0.1445,-0.1921,-0.1403,2880.0
Anomalia,0.0203,0.1122,0.103,0.0926,3600.0
Anomalia,0.0219,0.1038,0.0257,-0.6742,2640.0
Anomalia,0.0042,0.124,-0.162,-0.2112,2640.0
Anomalia,0.0081,0.1447,-0.1032,-0.5175,2640.0
Anomalia,0.0117,0.1563,-0.086,-0.9,2640.0
Anomalia,0.0137,0.1592,-0.1406,-0.86,2640.0
Anomalia,0.0163,0.1482,-0.1074,-0.7816,3360.0
Anomalia,0.0115,0.1336,-0.0707,-0.8798,3360.0
Anomalia,0.0117,0.1252,-0.1883,-0.721,2880.0
Anomalia,0.0134,0.1435,0.0269,-0.8298,2880.0
Anomalia,0.0153,0.1354,0.094,-0.6854,2880.0
Anomalia,0.0168,0.1279,0.1364,-0.3287,2640.0
Anomalia,0.0058,0.1285,0.2496,-0.3072,2640.0
Anomalia,0.0077,0.1026,0.0754,-0.8035,3360.0
Anomalia,0.0055,0.1084,0.0732,-1.034,3360.0
Anomalia,0.0124,0.1201,0.0005,-1.0195,3360.0
Anomalia,0.0231,0.1231,-0.1991,-0.625,3360.0
Anomalia,0.0094,0.121,-0.2059,-0.359,2880.0
Anomalia,0.0154,0.1369,-0.1241,-0.4779,2640.0
Anomalia,0.0106,0.1606,-0.0984,-0.726,3120.0
Anomalia,0.0072,0.1652,-0.0071,-0.8926,3120.0
Anomalia,0.0172,0.1921,-0.0354,-1.207,3360.0
Anomalia,0.0153,0.178,-0.047,-0.8971,2880.0
Anomalia,0.0126,0.1505,0.072,-0.3691,3360.0
Anomalia,0.0139,0.1446,0.0326,-0.2651,3360.0
Anomalia,0.0148,0.1071,-0.0295,-0.7888,3360.0
Anomalia,0.0068,0.1037,-0.0653,-0.6164,3360.0
Anomalia,0.021,0.1131,-0.1372,-0.5879,3360.0
Anomalia,0.0104,0.117,-0.2263,-0.3949,3360.0
Anomalia,0.0067,0.1299,-0.0696,-0.5323,3360.0
Anomalia,0.0155,0.1495,-0.0992,-0.8375,3120.0
Anomalia,0.0007,0.1517,0.0676,-0.8862,3120.0
Anomalia,0.0142,0.1458,0.0546,-0.7918,2880.0
Anomalia,0.0149,0.1309,-0.004,-0.4932,2880.0
Anomalia,0.0163,0.1138,0.0011,-0.5668,2880.0
Anomalia,0.0224,0.1215,-0.0126,-0.2647,2880.0
Anomalia,0.012,0.1232,-0.1094,-0.1041,2880.0
Anomalia,0.0084,0.1368,-0.0773,-0.5143,3360.0
Anomalia,0.0051,0.1373,-0.0377,-0.5564,3360.0
Anomalia,0.0041,0.1244,-0.1217,-0.6117,2640.0
Anomalia,0.0205,0.1316,-0.0081,-0.8957,3360.0
Anomalia,0.0207,0.1266,0.0093,-0.9973,2880.0
Anomalia,0.0109,0.1194,0.1418,-0.7815,3360.0
Anomalia,0.0122,0.1238,0.1631,-0.7746,2640.0
Anomalia,0.0016,0.1122,0.0408,-0.6796,2640.0
Anomalia,0.0124,0.1081,0.0232,-0.5225,2640.0
Anomalia,0.0195,0.1114,-0.0402,-0.6095,2640.0
Anomalia,0.0164,0.1027,-0.1588,-0.6432,2640.0
Anomalia,0.0186,0.0999,-0.0907,-0.4782,2640.0
Anomalia,0.0055,0.0946,-0.0266,-0.507,3360.0
Anomalia,0.0143,0.1005,0.044,-0.5972,2880.0
Anomalia,0.0147,0.1074,0.1024,-0.5257,2640.0
Anomalia,0.015,0.1139,0.1485,-0.6979,2880.0
Anomalia,0.0207,0.12,0.0463,-0.9037,2880.0
Anomalia,0.0191,0.1394,0.1134,-0.8657,2880.0
Anomalia,0.0075,0.1492,-0.0104,-0.7609,2880.0
Anomalia,0.0029,0.1584,0.0197,-0.9956,2640.0
Anomalia,0.0119,0.1719,0.0469,-1.1737,2880.0
Anomalia,0.0011,0.169,0.0633,-1.1307,2880.0
Anomalia,0.0232,0.1812,0.1403,-1.267,2880.0
Anomalia,0.0171,0.1742,0.268,-1.1297,2880.0
Anomalia,0.0035,0.1631,0.3547,-0.87,2880.0
Anomalia,0.0123,0.1608,0.3138,-0.955,2880.0
Anomalia,0.0051,0.1388,0.0137,-1.0707,2880.0
Anomalia,0.0181,0.1355,-0.2412,-0.9276,3120.0
Anomalia,0.023,0.1299,-0.2567,-0.7552,2640.0
Anomalia,0.0236,0.1386,-0.1477,-0.4147,3360.0
Anomalia,0.0108,0.1608,-0.1867,-0.5106,2640.0
Anomalia,0.0034,0.1679,-0.0931,-0.7558,2880.0
Anomalia,0.0051,0.17,-0.1285,-0.8212,2880.0
Anomalia,0.0122,0.1533,-0.3675,-0.5309,2880.0
Anomalia,0.0205,0.1261,-0.2037,-0.8023,3360.0
Anomalia,0.0244,0.1269,-0.2298,-0.7589,3360.0
Anomalia,0.0115,0.1198,-0.0735,-0.6399,3120.0
Anomalia,0.0035,0.1192,0.0452,-0.7584,3360.0
Anomalia,0.0134,0.1191,-0.0687,-0.7151,2880.0
Anomalia,0.007,0.1043,0.1291,-0.5987,2880.0
Anomalia,0.0153,0.1429,-0.0063,-0.435,2640.0
Anomalia,0.0139,0.1441,-0.0327,-0.4952,2640.0
Anomalia,0.0059,0.1403,0.0687,-0.3503,2640.0
Anomalia,0.0082,0.1419,0.032,-0.4641,2640.0
Anomalia,0.0188,0.1202,-0.0292,-0.7399,2640.0
Anomalia,0.0166,0.1108,0.0518,-0.4241,2640.0
Anomalia,0.0168,0.1339,0.2258,-0.1191,2640.0
Anomalia,0.0155,0.1449,0.1277,-0.4868,2640.0
Anomalia,0.0078,0.1538,0.2393,-0.5898,2640.0
Anomalia,0.0134,0.1518,0.1449,-0.5025,2640.0
Anomalia,0.0111,0.1406,-0.0173,-0.6396,2640.0
Anomalia,0.0171,0.1317,0.0254,-0.449,2640.0
Anomalia,0.0239,0.1096,-0.1432,-0.5624,2880.0
Anomalia,0.0119,0.1054,0.1234,-0.386,2880.0
Anomalia,0.0176,0.0889,0.3322,-0.6007,3120.0
Anomalia,0.0182,0.1023,0.1818,-0.179,2640.0
Anomalia,0.0043,0.1282,0.0254,-0.1417,2640.0
Anomalia,0.0161,0.1326,-0.182,-0.3308,2640.0
Anomalia,0.015,0.1382,-0.1129,-0.6309,2880.0
Anomalia,0.0088,0.1211,-0.1022,0.0149,2880.0
Anomalia,0.0149,0.0902,0.0795,-0.507,2880.0
Anomalia,0.0108,0.0875,0.0358,-0.465,2880.0
Anomalia,0.0143,0.1254,0.2702,0.5476,2880.0
Anomalia,0.0203,0.1369,0.0607,-0.1315,2880.0
Anomalia,0.016,0.1347,0.0931,0.0423,2640.0
Anomalia,0.0194,0.156,0.1844,-0.3729,2880.0
Anomalia,0.006,0.1404,0.1359,-0.1409,2880.0
Anomalia,0.0091,0.1506,0.2365,-0.3887,2880.0
Anomalia,0.0116,0.1535,0.2358,-0.5684,2880.0
Anomalia,0.0146,0.134,0.0223,-0.5184,2880.0
Anomalia,0.0219,0.1154,0.0977,-0.2301,3120.0
Anomalia,0.0131,0.0909,-0.1008,-0.6667,2880.0
Anomalia,0.0077,0.0928,-0.2142,-0.6318,2400.0
Anomalia,0.0049,0.1416,0.3566,0.0898,3360.0
Anomalia,0.0106,0.1653,0.3713,-0.5644,2880.0
Anomalia,0.0172,0.1681,0.322,-0.6248,2880.0
Anomalia,0.023,0.1649,0.3054,-0.5039,2880.0
Anomalia,0.0184,0.1271,0.4606,0.2087,2880.0
Anomalia,0.0102,0.1078,0.2422,-0.2186,3120.0
Anomalia,0.0124,0.1171,0.1711,-0.8602,3120.0
Anomalia,0.0124,0.1312,0.0723,-1.1288,2880.0
Anomalia,0.0142,0.1263,0.0555,-0.9435,2880.0
Anomalia,0.0205,0.1382,0.192,-0.833,2880.0
Anomalia,0.0154,0.1313,0.2566,-0.5992,3360.0
Anomalia,0.0134,0.1208,0.3905,-0.21,3360.0
Anomalia,0.008,0.1278,0.3671,-0.5849,3360.0
Anomalia,0.0119,0.1088,0.1094,-0.9512,3360.0
Anomalia,0.0124,0.0977,0.0187,-0.7821,3360.0
Anomalia,0.0148,0.0896,0.0263,-0.8614,3120.0
